49;0;3784.00;10.85;961.00;0.00;0.20
50;0;3768.00;12.07;1122.00;0.00;0.28
51;0;3854.00;11.10;1066.00;0.00;0.28
52;0;3745.00;11.07;1102.00;0.00;0.24
53;0;3798.00;11.25;985.00;0.00;0.32
54;0;3780.00;10.95;1076.00;0.00;0.20
55;0;3740.00;10.75;990.00;0.00;0.28
56;0;3842.00;11.20;1017.00;0.00;0.24
57;0;3793.00;10.95;970.00;0.00;0.28
58;0;3828.00;11.30;1023.00;0.00;0.28
59;0;3723.00;10.35;1099.00;0.00;0.24
60;0;3768.00;10.35;939.00;0.00;0.24
61;0;3823.00;10.60;1086.00;0.00;0.24
62;0;3786.00;11.10;1018.00;0.00;0.28
63;0;3748.00;10.40;979.00;0.00;0.28
64;0;3804.00;10.90;1095.00;0.00;0.24
65;0;3800.00;10.30;950.00;0.00;0.28
66;0;3813.00;10.85;1001.00;0.00;0.32
67;0;3862.00;11.05;1074.00;0.00;0.28
68;0;3758.00;10.50;942.00;0.00;0.28
69;0;3805.00;10.70;973.00;0.00;0.36
70;0;3754.00;11.10;951.00;0.00;0.28
71;0;3750.00;10.65;1015.00;0.00;0.32
72;0;3826.00;10.70;1002.00;0.00;0.36
73;0;3821.00;10.50;1036.00;0.00;0.28
74;0;3805.00;10.80;1079.00;0.00;0.32
75;0;3784.00;11.52;1085.00;0.00;0.24
76;0;3734.00;10.55;1094.00;0.00;0.24
77;0;3754.00;11.45;1136.00;0.00;0.36
78;0;3765.00;11.00;1030.00;0.00;0.20
79;0;3749.00;11.65;1113.00;0.00;0.24
80;0;3768.00;10.30;1057.00;0.00;0.28
81;0;3859.00;11.05;1060.00;0.00;0.28
82;0;3780.00;10.50;942.00;0.00;0.24
83;0;3834.00;10.30;1088.00;0.00;0.28
84;0;3870.00;10.52;1068.00;0.00;0.28
85;0;3832.00;11.50;1059.00;0.00;0.28
86;0;3778.00;11.60;1124.00;0.00;0.36
87;0;3798.00;11.20;1004.00;0.00;0.28
88;0;3859.00;10.65;1047.00;0.00;0.32
89;0;3820.00;10.30;972.00;0.00;0.32
90;0;3803.00;11.07;996.00;0.00;0.28
91;0;3696.00;10.50;1010.00;0.00;0.32
92;0;3848.00;10.50;1090.00;0.00;0.28
93;0;3738.00;10.92;950.00;0.00;0.28
94;0;3790.00;11.45;994.00;0.00;0.32
95;0;3717.00;12.25;960.00;0.00;0.24
96;0;3724.00;10.50;1122.00;0.00;0.20
97;0;3756.00;11.40;1105.00;0.00;0.28
98;0;3707.00;13.07;991.00;0.00;0.24
99;0;3682.00;10.30;1088.00;0.00;0.20
100;0;3716.00;13.65;987.00;0.00;0.20
101;0;3721.00;10.65;947.00;0.00;0.20
102;0;3765.00;10.70;1102.00;0.00;0.28
103;0;3852.00;10.65;1080.00;0.00;0.24
104;0;3696.00;10.57;997.00;0.00;0.28
105;0;3759.00;12.05;1115.00;0.00;0.24
106;0;3781.00;11.30;1000.00;0.00;0.24
107;0;3770.00;11.65;1110.00;0.00;0.28
108;0;3843.00;10.75;1079.00;0.00;0.32
109;0;3690.00;11.00;1113.00;0.00;0.36
110;0;3728.00;11.07;956.00;0.00;0.12
111;0;3718.00;13.02;974.00;0.00;0.24
112;0;3703.00;10.55;1117.00;0.00;0.40
113;0;3786.00;11.60;1006.00;0.00;0.28
114;0;3709.00;11.07;939.00;0.00;0.24
115;0;3812.00;10.50;963.00;0.00;0.24
116;0;3806.00;10.60;1012.00;0.00;0.32
117;0;3763.00;10.50;1010.00;0.00;0.24
118;0;3806.00;10.25;1021.00;0.00;0.24
119;0;3763.00;10.50;994.00;0.00;0.28
120;0;3697.00;10.60;1130.00;0.00;0.36
121;0;3781.00;10.80;1038.00;0.00;0.28
122;0;3787.00;10.50;1048.00;0.00;0.28
123;0;3710.00;10.35;1095.00;0.00;0.28
124;0;3851.00;10.55;1022.00;0.00;0.28
125;0;3719.00;10.60;935.00;0.00;0.20
126;0;3702.00;10.45;1083.00;0.00;0.28
127;0;3851.00;10.85;1040.00;0.00;0.24
128;0;3696.00;10.40;1027.00;0.00;0.40
129;0;3819.00;10.95;1012.00;0.00;0.32
130;0;3794.00;11.65;1107.00;0.00;0.32
131;0;3818.00;10.30;1025.00;0.00;0.28
132;0;3856.00;10.50;1099.00;0.00;0.32
133;0;3805.00;11.00;1105.00;0.00;0.28
134;0;3771.00;10.50;1002.00;0.00;0.24
135;0;3686.00;11.10;1018.00;0.00;0.40
136;0;3684.00;10.80;1123.00;0.00;0.32
137;0;3861.00;10.90;1088.00;0.00;0.28
138;0;3677.00;10.30;1112.00;0.00;0.24
139;0;3773.00;11.07;1135.00;0.00;0.32
140;0;3868.00;10.75;1097.00;0.00;0.36
141;0;3777.00;10.50;1049.00;0.00;0.28
142;0;3691.00;10.30;1076.00;0.00;0.32
143;0;3766.00;11.30;1141.00;0.00;0.32
144;0;3856.00;10.45;1033.00;0.00;0.24
145;0;3746.00;11.10;943.00;0.00;0.16
146;0;3688.00;12.10;1099.00;0.00;0.32
147;0;3716.00;10.85;1110.00;0.00;0.20
148;0;3737.00;13.40;967.00;0.00;0.32
149;0;3739.00;12.92;976.00;0.00;0.32
150;0;3745.00;12.22;959.00;0.00;0.24
151;0;3706.00;13.00;1104.00;0.00;0.36
152;0;3681.00;12.00;1104.00;0.00;0.24
153;0;3720.00;12.55;992.00;0.00;0.20
154;0;3727.00;12.10;988.00;0.00;0.20
155;0;1936.00;10.75;1315.00;0.00;0.36
156;0;3011.00;10.85;1061.00;0.00;0.32
157;0;2836.00;11.50;971.00;0.00;0.28
158;0;3767.00;14.00;754.00;0.00;0.36
159;0;3918.00;13.85;540.00;0.00;0.44
160;0;4530.00;11.10;1484.00;0.00;0.68
161;0;3080.00;11.40;756.00;0.00;0.36
162;0;3572.00;10.55;1484.00;0.00;0.52
163;0;201.00;10.30;1966.00;0.00;0.24
164;0;1986.00;13.85;674.00;0.00;0.32
165;0;3282.00;11.40;1320.00;0.00;0.36
166;0;4556.00;11.07;1470.00;0.00;0.72
167;0;3499.00;12.45;1160.00;0.00;0.32
168;0;3196.00;13.20;966.00;0.00;0.24
169;0;3565.00;10.50;662.00;0.00;0.40
170;0;1619.00;12.77;840.00;0.00;0.24
171;0;2574.00;11.90;686.00;0.00;0.32
172;0;2116.00;11.65;670.00;0.00;0.44
173;0;4270.00;10.60;513.00;0.00;0.60
174;0;2488.00;11.95;655.00;0.00;0.28
175;0;1834.00;11.10;812.00;0.00;0.28
176;0;3694.00;10.60;550.00;0.00;0.40
177;0;1404.00;13.30;1067.00;0.00;0.28
178;0;4058.00;11.20;1214.00;0.00;0.36
179;0;1511.00;11.00;994.00;0.00;0.44
180;0;3429.00;10.80;398.00;0.00;0.48
181;0;2422.00;11.00;180.00;0.00;0.64
182;0;3758.00;11.50;1445.00;0.00;0.40
183;0;3876.00;13.35;775.00;0.00;0.32
184;0;3134.00;12.35;1345.00;0.00;0.40
185;0;4323.00;10.70;1467.00;0.00;0.44
186;0;1962.00;10.65;1356.00;0.00;0.36
187;0;1856.00;12.85;1485.00;0.00;0.44
188;0;3620.00;13.00;918.00;0.00;0.28
189;0;3376.00;11.30;1280.00;0.00;0.32
190;0;1538.00;10.35;642.00;0.00;0.16
191;0;3795.00;16.80;764.00;0.00;0.36
192;0;3490.00;11.00;1048.00;0.00;0.28
193;0;3861.00;10.50;833.00;0.00;0.32
194;0;2458.00;10.65;1401.00;0.00;0.52
195;0;4303.00;10.90;524.00;0.00;0.80
196;0;3862.00;10.85;852.00;0.00;0.28
197;0;3918.00;13.60;747.00;0.00;0.32
198;0;2622.00;11.85;716.00;0.00;0.32
199;0;1722.00;12.10;873.00;0.00;0.32
200;0;3585.00;10.80;1383.00;0.00;0.36
201;0;4032.00;10.65;1043.00;0.00;0.36
202;0;1508.00;14.40;1127.00;0.00;0.36
203;0;1610.00;16.42;938.00;0.00;0.32
204;0;4069.00;10.80;993.00;0.00;0.36
205;0;3442.00;12.50;1008.00;0.00;0.32
206;0;2365.00;10.40;757.00;0.00;0.32
207;0;4898.00;10.65;622.00;0.00;0.56
208;0;2209.00;11.85;592.00;0.00;0.48
209;0;3294.00;11.85;1007.00;0.00;0.24
210;0;3907.00;12.90;767.00;0.00;0.32
211;0;1854.00;12.70;604.00;0.00;0.36
212;0;3372.00;13.92;1181.00;0.00;0.28
213;0;5165.00;10.80;758.00;0.00;0.76
214;0;1956.00;13.32;618.00;0.00;0.36
215;0;2145.00;10.60;662.00;0.00;0.32
216;0;2244.00;10.30;738.00;0.00;0.28
217;0;2826.00;11.05;988.00;0.00;0.24
218;0;4007.00;11.30;1147.00;0.00;0.28
219;0;1463.00;13.60;1163.00;0.00;0.28
220;0;1918.00;10.57;309.00;0.00;0.56
221;0;1753.00;11.70;363.00;0.00;0.72
222;0;3319.00;10.40;1119.00;0.00;0.32
223;0;2381.00;11.65;821.00;0.00;0.36
224;0;1530.00;11.07;805.00;0.00;0.44
225;0;1900.00;16.42;1447.00;0.00;0.44
226;0;1637.00;10.10;1306.00;0.00;0.32
227;0;2382.00;10.30;968.00;0.00;0.48
228;0;1809.00;12.82;610.00;0.00;0.32
229;0;2537.00;12.90;753.00;0.00;0.28
230;0;1480.00;13.25;682.00;0.00;0.40
231;0;3867.00;12.30;1370.00;0.00;0.28
232;0;1674.00;18.12;1192.00;0.00;0.28
233;0;3761.00;11.25;1262.00;0.00;0.32
234;0;1540.00;15.50;900.00;0.00;0.36
235;0;1576.00;11.80;1072.00;0.00;0.32
236;0;3047.00;14.00;878.00;0.00;0.28
237;0;1639.00;13.90;907.00;0.00;0.32
238;0;2402.00;10.85;1255.00;0.00;0.28
239;0;4472.00;10.55;1876.00;0.00;0.64
240;0;1017.00;10.57;1448.00;0.00;0.40
241;0;1791.00;12.10;878.00;0.00;0.28
242;0;4402.00;11.10;1882.00;0.00;0.72
243;0;1522.00;13.20;950.00;0.00;0.24
244;0;1239.00;10.70;761.00;0.00;0.52
245;0;3208.00;12.30;889.00;0.00;0.32
246;0;4926.00;10.30;412.00;0.00;0.56
247;0;2384.00;10.50;875.00;0.00;0.24
248;0;3133.00;12.10;1254.00;0.00;0.32
249;0;1312.00;14.10;1548.00;0.00;0.60
250;0;3019.00;10.30;1012.00;0.00;0.32
251;0;4119.00;10.80;894.00;0.00;0.28
252;0;3641.00;11.07;1322.00;0.00;0.36
253;0;1630.00;11.10;1325.00;0.00;0.36
254;0;1682.00;11.70;845.00;0.00;0.32
255;0;1557.00;13.35;831.00;0.00;0.28
256;0;4084.00;12.50;923.00;0.00;0.32
257;0;1479.00;11.95;894.00;0.00;0.24
258;0;2939.00;10.50;765.00;0.00;0.28
259;0;3842.00;18.20;659.00;0.00;0.20
260;0;2797.00;10.25;457.00;0.00;0.76
261;0;3784.00;12.80;860.00;0.00;0.32
262;0;1440.00;11.05;814.00;0.00;0.32
263;0;4057.00;13.00;559.00;0.00;0.36
264;0;3177.00;12.07;924.00;0.00;0.32
265;0;3298.00;12.57;784.00;0.00;0.28
266;0;3090.00;10.80;763.00;0.00;0.32
267;0;2629.00;10.50;760.00;0.00;0.40
268;0;3393.00;12.20;1040.00;0.00;0.32
269;0;3112.00;12.30;1060.00;0.00;0.32
270;0;2342.00;11.30;890.00;0.00;0.28
271;0;2419.00;12.12;1340.00;0.00;0.32
272;0;2615.00;10.60;829.00;0.00;0.24
273;0;3815.00;13.45;810.00;0.00;0.24
274;0;4048.00;10.80;610.00;0.00;0.36
275;0;1798.00;11.70;1908.00;0.00;0.64
276;0;1634.00;17.30;937.00;0.00;0.32
277;0;2475.00;11.57;942.00;0.00;0.32
278;0;1929.00;10.55;957.00;0.00;0.36
279;0;3426.00;13.15;1314.00;0.00;0.36
280;0;1783.00;10.85;1927.00;0.00;0.76
281;0;2437.00;10.30;730.00;0.00;0.24
282;0;3336.00;10.45;727.00;0.00;0.28
283;0;3691.00;12.55;1341.00;0.00;0.32
284;0;3225.00;13.65;657.00;0.00;0.32
285;0;2442.00;11.40;811.00;0.00;0.24
286;0;4087.00;10.90;729.00;0.00;0.44
287;0;1605.00;10.60;1393.00;0.00;0.32
288;0;3600.00;11.50;1102.00;0.00;0.28
289;0;3935.00;12.75;1182.00;0.00;0.28
290;0;1581.00;12.52;731.00;0.00;0.28
291;0;1470.00;12.95;1533.00;0.00;0.48
292;0;3047.00;10.30;644.00;0.00;0.40
293;0;3985.00;11.00;102.00;0.00;0.72
294;0;5001.00;11.80;773.00;0.00;0.64
295;0;1529.00;12.02;1377.00;0.00;0.32
296;0;1830.00;10.50;1246.00;0.00;0.28
297;0;4783.00;10.15;883.00;0.00;0.52
298;0;1549.00;12.35;1372.00;0.00;0.40
299;0;1710.00;12.00;707.00;0.00;0.36
300;0;3187.00;11.85;1098.00;0.00;0.24
301;0;2056.00;12.07;766.00;0.00;0.28
302;0;3763.00;11.10;1488.00;0.00;0.40
303;0;1558.00;16.55;1011.00;0.00;0.32
304;0;2508.00;11.45;845.00;0.00;0.32
305;0;1744.00;12.02;857.00;0.00;0.24
306;0;1471.00;12.50;869.00;0.00;0.28
307;0;2099.00;11.35;852.00;0.00;0.28
308;0;3858.00;21.17;698.00;0.00;0.28
309;0;3620.00;12.75;929.00;0.00;0.28
310;0;1496.00;16.25;1208.00;0.00;0.28
311;0;3563.00;12.70;1149.00;0.00;0.28
312;0;2228.00;13.15;590.00;0.00;0.44
313;0;3898.00;11.52;906.00;0.00;0.32
314;0;3971.00;10.65;690.00;0.00;0.36
315;0;3955.00;12.40;1240.00;0.00;0.32
316;0;3910.00;11.97;1435.00;0.00;0.36
317;0;2155.00;13.30;469.00;0.00;0.48
318;0;3895.00;12.02;616.00;0.00;0.48
319;0;2117.00;12.87;1428.00;0.00;0.32
320;0;2538.00;11.02;857.00;0.00;0.24
321;0;3878.00;15.25;729.00;0.00;0.32
322;0;1962.00;12.52;602.00;0.00;0.48
323;0;1358.00;10.60;1479.00;0.00;0.44
324;0;3775.00;13.30;719.00;0.00;0.36
325;0;2061.00;14.85;668.00;0.00;0.32
326;0;3630.00;15.45;747.00;0.00;0.32
327;0;1634.00;15.10;1181.00;0.00;0.32
328;0;1633.00;15.80;1205.00;0.00;0.32
329;0;2540.00;12.60;821.00;0.00;0.28
330;0;4029.00;11.15;982.00;0.00;0.28
331;0;2209.00;10.57;1361.00;0.00;0.28
332;0;3476.00;11.25;612.00;0.00;0.48
333;0;3660.00;11.60;865.00;0.00;0.20
334;0;3710.00;10.10;628.00;0.00;0.24
335;0;3685.00;10.97;1410.00;0.00;0.36
336;0;3133.00;10.90;593.00;0.00;0.52
337;0;2256.00;11.85;1319.00;0.00;0.40
338;0;1636.00;13.05;995.00;0.00;0.28
339;0;2918.00;10.80;765.00;0.00;0.28
340;0;1710.00;12.90;1240.00;0.00;0.32
341;0;3935.00;12.30;788.00;0.00;0.32
342;0;3093.00;12.50;966.00;0.00;0.28
343;0;3733.00;11.60;1265.00;0.00;0.28
344;0;1590.00;10.80;1490.00;0.00;0.44
345;0;2146.00;11.65;780.00;0.00;0.32
346;0;3066.00;10.30;640.00;0.00;0.40
347;0;3529.00;12.55;1195.00;0.00;0.24
348;0;4506.00;12.10;1856.00;0.00;0.68
349;0;4461.00;12.70;322.00;0.00;0.72
350;0;1733.00;12.00;343.00;0.00;0.68
351;0;2406.00;13.00;1429.00;0.00;0.40
352;0;2697.00;11.10;397.00;0.00;0.64
353;0;1572.00;12.87;1121.00;0.00;0.32
354;0;3565.00;11.70;802.00;0.00;0.32
355;0;3957.00;10.40;1115.00;0.00;0.24
356;0;1320.00;12.42;1194.00;0.00;0.92
357;0;4895.00;10.70;727.00;0.00;0.68
358;0;2045.00;15.05;1577.00;0.00;0.48
359;0;3967.00;12.85;1198.00;0.00;0.32
360;0;2499.00;11.47;790.00;0.00;0.32
361;0;2935.00;10.80;629.00;0.00;0.36
362;0;3530.00;13.05;863.00;0.00;0.28
363;0;1664.00;13.30;1158.00;0.00;0.28
364;0;3138.00;11.60;1019.00;0.00;0.32
365;0;2045.00;13.92;466.00;0.00;0.60
366;0;1494.00;12.77;933.00;0.00;0.24
367;0;3768.00;11.10;543.00;0.00;0.52
368;0;3516.00;13.85;1288.00;0.00;0.32
369;0;1662.00;11.75;987.00;0.00;0.28
370;0;1528.00;14.10;1250.00;0.00;0.32
371;0;1860.00;12.90;276.00;0.00;0.72
372;0;3645.00;13.35;894.00;0.00;0.28
373;0;1979.00;12.60;1821.00;0.00;0.76
374;0;1627.00;15.67;1243.00;0.00;0.32
375;0;3429.00;13.75;1002.00;0.00;0.28
376;0;2410.00;12.55;817.00;0.00;0.24
377;0;3002.00;10.80;1054.00;0.00;0.24
378;0;3486.00;11.10;653.00;0.00;0.36
379;0;3488.00;12.50;725.00;0.00;0.32
380;0;1923.00;11.25;556.00;0.00;0.52
381;0;4097.00;10.80;950.00;0.00;0.32
382;0;2128.00;11.65;1268.00;0.00;0.36
383;0;2462.00;11.15;955.00;0.00;0.48
384;0;1359.00;10.50;1558.00;0.00;0.68
385;0;3137.00;12.85;656.00;0.00;0.36
386;0;1683.00;10.60;1018.00;0.00;0.32
387;0;3153.00;10.80;1394.00;0.00;0.36
388;0;1386.00;11.07;878.00;0.00;0.36
389;0;2974.00;10.75;990.00;0.00;0.28
390;0;3848.00;10.52;1617.00;0.00;0.32
391;0;3370.00;14.85;819.00;0.00;0.32
392;0;1373.00;10.45;1800.00;0.00;0.24
393;0;1767.00;10.60;1048.00;0.00;0.72
394;0;2460.00;11.05;746.00;0.00;0.28
395;0;3280.00;10.70;1145.00;0.00;0.28
396;0;3270.00;12.30;1248.00;0.00;0.28
397;0;2334.00;10.50;523.00;0.00;0.44
398;0;1731.00;11.95;1429.00;0.00;0.48
399;0;3396.00;13.82;996.00;0.00;0.16
400;0;1912.00;12.70;1620.00;0.00;0.68
401;0;2804.00;11.35;951.00;0.00;0.24
402;0;3203.00;12.07;1132.00;0.00;0.28
403;0;1421.00;12.30;1065.00;0.00;0.36
404;0;3141.00;12.02;860.00;0.00;0.32
405;0;1534.00;14.70;970.00;0.00;0.28
406;0;1080.00;11.42;1622.00;0.00;0.56
407;0;1405.00;10.30;755.00;0.00;0.36
408;0;3311.00;11.40;1344.00;0.00;0.48
409;0;3948.00;12.30;810.00;0.00;0.28
410;0;3991.00;12.75;1635.00;0.00;0.72
411;0;3823.00;10.50;358.00;0.00;0.52
412;0;1537.00;13.07;1023.00;0.00;0.32
413;0;1550.00;13.10;821.00;0.00;0.28
414;0;3168.00;13.80;1258.00;0.00;0.36
415;0;1776.00;14.30;552.00;0.00;0.32
416;0;1408.00;10.50;420.00;0.00;0.56
417;0;1386.00;13.65;801.00;0.00;0.32
418;0;3348.00;12.50;993.00;0.00;0.32
419;0;3738.00;10.75;1223.00;0.00;0.32
420;0;1590.00;13.15;1044.00;0.00;0.24
421;0;2370.00;10.25;858.00;0.00;0.28
422;0;4057.00;10.75;2026.00;0.00;0.52
423;0;2906.00;11.50;1124.00;0.00;0.28
424;0;2277.00;11.75;567.00;0.00;0.32
425;0;3944.00;11.52;1410.00;0.00;0.36
426;0;2192.00;10.30;1291.00;0.00;0.28
427;0;1597.00;11.12;814.00;0.00;0.32
428;0;4397.00;10.85;646.00;0.00;0.76
429;0;1574.00;15.82;948.00;0.00;0.32
430;0;3480.00;10.55;641.00;0.00;0.36
431;0;2896.00;10.80;472.00;0.00;0.72
432;0;3299.00;10.70;459.00;0.00;0.40
433;0;4970.00;10.75;775.00;0.00;0.52
434;0;2050.00;13.20;568.00;0.00;0.52
435;0;1454.00;10.60;947.00;0.00;0.40
436;0;4406.00;13.00;339.00;0.00;0.72
437;0;4018.00;12.25;839.00;0.00;0.28
438;0;1683.00;14.70;1241.00;0.00;0.36
439;0;4880.00;11.20;602.00;0.00;0.76
440;0;1819.00;11.45;762.00;0.00;0.32
441;0;4244.00;11.05;1881.00;0.00;0.44
442;0;1800.00;10.75;1471.00;0.00;0.44
443;0;4111.00;11.00;677.00;0.00;0.32
444;0;2317.00;10.50;1385.00;0.00;0.44
445;0;4339.00;13.75;1597.00;0.00;0.64
446;0;3285.00;12.35;1015.00;0.00;0.28
447;0;1430.00;12.75;1123.00;0.00;0.32
448;0;3333.00;14.80;828.00;0.00;0.36
449;0;3266.00;12.85;817.00;0.00;0.32
450;0;1700.00;14.05;1208.00;0.00;0.28
451;0;1847.00;11.50;813.00;0.00;0.28
452;0;3073.00;10.70;1031.00;0.00;0.32
453;0;1914.00;11.07;645.00;0.00;0.36
454;0;4021.00;11.75;819.00;0.00;0.28
455;0;3226.00;16.00;902.00;0.00;0.28
456;0;1691.00;10.60;1710.00;0.00;0.44
457;0;1981.00;14.00;533.00;0.00;0.48
458;0;1666.00;12.50;1130.00;0.00;0.32
459;0;1836.00;11.52;1337.00;0.00;0.32
460;0;3355.00;10.30;1047.00;0.00;0.32
461;0;3708.00;10.70;558.00;0.00;0.36
462;0;1234.00;11.52;1127.00;0.00;0.80
463;0;4213.00;12.20;1781.00;0.00;0.76
464;0;3084.00;11.00;1089.00;0.00;0.32
465;0;2343.00;10.85;877.00;0.00;0.24
466;0;1130.00;11.40;1643.00;0.00;0.64
467;0;3257.00;10.57;1343.00;0.00;0.32
468;0;1586.00;10.52;661.00;0.00;0.40
469;0;3417.00;10.55;1248.00;0.00;0.36
470;0;3589.00;12.25;914.00;0.00;0.28
471;0;4061.00;10.90;978.00;0.00;0.32
472;0;4212.00;11.80;1715.00;0.00;0.64
473;0;5051.00;13.82;662.00;0.00;0.68
474;0;2035.00;10.60;316.00;0.00;0.60
475;0;1419.00;15.70;1174.00;0.00;0.28
476;0;3293.00;11.00;856.00;0.00;0.32
477;0;4153.00;10.30;543.00;0.00;0.32
478;0;1582.00;12.50;1153.00;0.00;0.32
479;0;1781.00;11.30;801.00;0.00;0.32
480;0;5290.00;12.10;730.00;0.00;0.84
481;0;1774.00;10.70;1018.00;0.00;0.64
482;0;2850.00;10.80;1008.00;0.00;0.20
483;0;1654.00;15.40;1194.00;0.00;0.32
484;0;2149.00;11.10;1321.00;0.00;0.28
485;0;1379.00;11.30;775.00;0.00;0.32
486;0;2663.00;11.25;717.00;0.00;0.24
487;0;3645.00;10.60;1309.00;0.00;0.36
488;0;3982.00;11.30;630.00;0.00;0.36
489;0;3397.00;12.07;676.00;0.00;0.40
490;0;3356.00;10.57;1037.00;0.00;0.24
491;0;4771.00;10.60;701.00;0.00;0.44
492;0;4056.00;12.60;899.00;0.00;0.28
493;0;3871.00;10.40;485.00;0.00;0.40
494;0;1737.00;13.05;746.00;0.00;0.32
495;0;1654.00;13.25;913.00;0.00;0.28
496;0;4507.00;12.40;1639.00;0.00;0.68
497;0;2992.00;10.15;996.00;0.00;0.20
498;0;3216.00;14.45;1020.00;0.00;0.32
499;0;1561.00;12.10;1387.00;0.00;0.36
500;0;2551.00;10.80;927.00;0.00;0.28
501;0;2007.00;11.00;786.00;0.00;0.36
502;0;2606.00;11.00;760.00;0.00;0.36
503;0;3894.00;12.80;780.00;0.00;0.28
504;0;1573.00;11.10;1429.00;0.00;0.36
505;0;3348.00;12.85;1300.00;0.00;0.40
506;0;3317.00;12.15;1164.00;0.00;0.40
507;0;1705.00;12.87;1170.00;0.00;0.24
508;0;1244.00;11.30;1730.00;0.00;0.64
509;0;3203.00;15.42;687.00;0.00;0.40
510;0;3066.00;14.85;930.00;0.00;0.24
511;0;3637.00;11.40;790.00;0.00;0.32
512;0;2305.00;15.15;630.00;0.00;0.40
513;0;3121.00;10.35;581.00;0.00;0.44
514;0;3199.00;14.30;992.00;0.00;0.28
515;0;2298.00;11.90;714.00;0.00;0.32
516;0;2596.00;10.35;824.00;0.00;0.32
517;0;2570.00;12.90;760.00;0.00;0.32
518;0;3531.00;10.90;1340.00;0.00;0.36
519;0;1767.00;10.50;1349.00;0.00;0.40
520;0;2091.00;12.50;647.00;0.00;0.24
521;0;2075.00;14.80;693.00;0.00;0.28
522;0;4677.00;11.40;1666.00;0.00;0.68
523;0;3183.00;14.82;1171.00;0.00;0.28
524;0;3195.00;12.20;765.00;0.00;0.32
525;0;3108.00;10.55;1228.00;0.00;0.36
526;0;1863.00;11.30;1764.00;0.00;0.76
527;0;1559.00;13.55;1105.00;0.00;0.24
528;0;2502.00;12.00;900.00;0.00;0.32
529;0;2247.00;12.82;433.00;0.00;0.48
530;0;3252.00;13.60;1021.00;0.00;0.24
531;0;3230.00;10.60;801.00;0.00;0.32
532;0;2410.00;12.95;1375.00;0.00;0.40
533;0;2224.00;11.30;780.00;0.00;0.28
534;0;3039.00;10.15;659.00;0.00;0.32
535;0;1724.00;13.80;751.00;0.00;0.28
536;0;1801.00;10.70;805.00;0.00;0.24
537;0;3394.00;11.20;724.00;0.00;0.36
538;0;2527.00;12.10;732.00;0.00;0.36
539;0;1849.00;12.20;720.00;0.00;0.36
540;0;3965.00;10.60;731.00;0.00;0.32
541;0;2268.00;11.60;768.00;0.00;0.28
542;0;1628.00;12.07;1157.00;0.00;0.32
543;0;3118.00;10.70;1424.00;0.00;0.40
544;0;2030.00;12.05;1432.00;0.00;0.40
545;0;1476.00;10.50;1080.00;0.00;0.32
546;0;2219.00;10.97;1374.00;0.00;0.40
547;0;2563.00;11.00;941.00;0.00;0.32
548;0;1773.00;10.57;742.00;0.00;0.28
