91;167;215;73;land;false;hills;1
92;251;170;169;land;true;hills;1
93;247;98;247;land;true;hills;1
94;212;117;242;land;false;hills;1
95;253;186;158;land;false;hills;1
96;91;255;243;land;true;hills;1
97;206;252;156;land;false;hills;1
98;144;247;60;land;false;hills;1
99;154;197;249;land;false;hills;1
100;227;255;235;land;false;hills;1
101;212;185;250;land;true;hills;1
102;240;179;134;land;false;hills;1
103;250;247;86;land;false;hills;1
104;133;107;238;land;false;hills;1
105;177;162;246;land;false;hills;1
106;254;210;227;land;false;hills;1
107;94;237;234;land;false;hills;1
108;252;221;197;land;false;hills;1
109;253;224;200;land;false;hills;1
110;249;203;162;land;false;hills;1
111;213;253;184;land;false;hills;1
112;169;254;195;land;true;hills;1
113;143;240;207;land;false;hills;1
114;233;252;196;land;false;marsh;1
115;88;59;208;land;false;marsh;1
116;228;239;255;land;false;marsh;1
117;179;217;252;land;false;marsh;1
118;240;245;255;land;false;marsh;1
119;254;224;244;land;false;marsh;1
120;255;235;248;land;true;marsh;1
121;65;228;56;land;false;marsh;1
122;154;255;137;land;false;marsh;1
123;183;253;232;land;false;marsh;1
124;107;249;220;land;true;marsh;1
125;200;249;104;land;true;marsh;1
126;188;251;233;land;false;marsh;1
127;218;79;142;land;false;marsh;1
128;241;255;251;land;false;marsh;1
129;250;93;206;land;false;marsh;1
130;253;192;162;land;false;marsh;1
131;254;253;171;land;false;marsh;1
132;232;103;50;land;true;marsh;1
133;253;240;178;land;false;marsh;1
134;145;126;253;land;false;marsh;1
135;181;254;51;land;false;marsh;1
136;76;148;232;land;false;marsh;1
137;212;144;53;land;false;marsh;1
138;213;255;205;land;false;marsh;1
139;169;85;218;land;false;marsh;1
140;47;246;166;land;true;marsh;1
141;52;132;235;land;false;marsh;1
142;220;241;254;land;false;marsh;1
143;253;179;179;land;false;marsh;1
144;155;99;230;land;true;marsh;1
145;199;239;24;land;true;mountain;1
146;61;100;220;land;false;mountain;1
147;204;249;180;land;false;mountain;1
148;156;248;63;land;false;mountain;1
149;129;251;194;land;false;mountain;1
150;144;243;227;land;false;mountain;1
151;132;12;250;land;false;mountain;1
152;253;199;157;land;false;mountain;1
153;252;195;234;land;false;mountain;1
154;82;224;104;land;false;mountain;1
155;208;54;97;land;false;plains;1
156;238;129;202;land;false;plains;1
157;233;134;64;land;false;plains;1
158;251;183;124;land;false;plains;1
159;110;147;231;land;false;plains;1
160;120;239;159;land;false;plains;1
161;234;111;117;land;false;plains;1
162;239;136;162;land;true;plains;1
163;228;73;216;land;true;plains;1
164;97;225;150;land;false;plains;1
165;230;199;117;land;false;plains;1
166;187;239;252;land;false;plains;1
167;171;241;72;land;false;plains;1
168;101;227;177;land;false;plains;1
169;128;241;27;land;true;plains;1
170;113;199;67;land;false;plains;1
171;146;125;244;land;false;plains;1
172;249;255;241;land;false;plains;1
173;183;250;221;land;false;plains;1
174;118;239;55;land;false;plains;1
175;250;179;200;land;false;plains;1
176;255;245;237;land;false;plains;1
177;223;255;228;land;false;plains;1
178;211;244;158;land;true;plains;1
179;247;216;161;land;true;plains;1
180;215;161;85;land;true;plains;1
181;128;118;245;land;false;plains;1
182;114;86;251;land;false;plains;1
183;110;119;242;land;false;plains;1
184;174;245;160;land;false;plains;1
185;70;232;45;land;true;plains;1
186;154;255;218;land;false;plains;1
187;223;56;79;land;false;plains;1
188;246;165;230;land;false;plains;1
189;62;233;50;land;false;plains;1
190;254;200;225;land;true;plains;1
191;248;226;146;land;false;plains;1
192;255;222;248;land;false;plains;1
193;210;253;170;land;false;plains;1
194;230;218;254;land;true;plains;1
195;246;163;249;land;false;plains;1
196;201;39;234;land;false;plains;1
197;245;157;103;land;false;plains;1
198;248;201;253;land;false;plains;1
199;213;81;137;land;false;plains;1
200;174;252;164;land;false;plains;1
201;142;244;190;land;true;plains;1
202;233;255;241;land;false;plains;1
203;28;119;243;land;false;plains;1
204;177;184;253;land;false;plains;1
205;146;252;216;land;false;plains;1
206;253;174;201;land;false;plains;1
207;119;241;86;land;true;plains;1
208;196;251;109;land;false;plains;1
209;245;235;121;land;false;plains;1
210;204;75;123;land;false;plains;1
211;131;216;243;land;false;plains;1
212;63;248;155;land;false;plains;1
213;254;187;241;land;true;plains;1
214;174;54;208;land;false;plains;1
215;252;178;94;land;false;plains;1
216;237;231;254;land;false;plains;1
217;254;205;254;land;false;plains;1
218;238;180;253;land;false;plains;1
219;213;131;246;land;false;plains;1
220;230;244;146;land;false;plains;1
221;245;246;255;land;false;plains;1
222;238;211;117;land;false;plains;1
223;235;248;255;land;false;plains;1
224;132;237;249;land;false;plains;1
225;227;255;223;land;false;plains;1
226;254;104;158;land;false;plains;1
227;253;250;255;land;true;plains;1
228;136;253;190;land;false;plains;1
229;233;250;255;land;false;plains;1
230;250;157;110;land;false;plains;1
231;249;245;153;land;false;plains;1
232;34;244;24;land;false;plains;1
233;254;32;47;land;false;plains;1
234;245;255;240;land;false;plains;1
235;27;243;193;land;false;plains;1
236;239;52;110;land;false;plains;1
237;102;181;232;land;false;plains;1
238;251;171;232;land;true;plains;1
239;245;249;255;land;true;plains;1
240;104;189;250;land;true;plains;1
241;250;74;131;land;false;plains;1
242;244;156;229;land;true;plains;1
243;251;149;235;land;false;plains;1
244;241;255;241;land;true;plains;1
245;184;226;253;land;false;plains;1
246;121;242;120;land;true;plains;1
247;255;224;191;land;false;plains;1
248;246;141;148;land;false;plains;1
249;176;85;253;land;false;plains;1
250;247;153;132;land;false;plains;1
251;237;237;255;land;false;plains;1
252;187;225;72;land;false;plains;1
253;250;241;73;land;false;plains;1
254;236;254;187;land;false;plains;1
255;113;93;254;land;false;plains;1
256;207;228;79;land;false;plains;1
257;244;251;139;land;false;plains;1
258;72;58;229;land;false;plains;1
259;155;211;247;land;false;plains;1
260;248;239;174;land;true;plains;1
261;226;48;46;land;false;plains;1
262;157;246;224;land;false;plains;1
263;231;227;90;land;false;plains;1
264;248;255;241;land;false;plains;1
265;145;77;248;land;false;plains;1
266;13;217;254;land;false;plains;1
267;246;241;133;land;true;plains;1
268;70;251;182;land;false;plains;1
269;114;245;177;land;false;plains;1
270;133;241;152;land;false;plains;1
271;195;253;239;land;false;plains;1
272;248;224;175;land;false;plains;1
273;249;255;253;land;false;plains;1
274;251;144;230;land;false;plains;1
275;195;152;246;land;false;plains;1
276;251;173;239;land;false;plains;1
277;252;191;211;land;false;plains;1
278;108;243;79;land;true;plains;1
279;255;229;164;land;false;plains;1
280;253;213;146;land;true;plains;1
281;53;146;211;land;false;plains;1
282;47;254;166;land;false;plains;1
283;102;234;145;land;false;plains;1
284;238;241;255;land;false;plains;1
285;40;221;70;land;false;plains;1
286;220;237;98;land;false;plains;1
287;238;135;151;land;false;plains;1
288;232;255;241;land;false;plains;1
289;249;51;109;land;false;plains;1
290;255;251;248;land;false;plains;1
291;248;178;170;land;false;plains;1
292;46;88;224;land;false;plains;1
293;114;95;235;land;false;plains;1
294;80;87;206;land;false;plains;1
295;49;105;247;land;false;plains;1
296;227;113;95;land;false;plains;1
297;253;220;206;land;true;plains;1
298;186;205;53;land;false;plains;1
299;255;233;235;land;false;plains;1
300;141;205;242;land;false;plains;1
301;227;208;74;land;false;plains;1
302;205;193;253;land;false;plains;1
303;180;175;250;land;false;plains;1
304;207;245;17;land;false;plains;1
305;168;31;229;land;false;plains;1
306;197;221;253;land;false;plains;1
307;253;201;235;land;false;plains;1
308;173;226;251;land;false;plains;1
309;174;193;254;land;false;plains;1
310;234;91;49;land;false;plains;1
311;141;191;239;land;false;plains;1
312;161;51;243;land;false;plains;1
313;107;49;251;land;false;plains;1
314;144;247;139;land;false;plains;1
315;255;226;224;land;false;plains;1
316;133;191;243;land;false;plains;1
317;249;154;226;land;false;plains;1
318;194;253;189;land;false;plains;1
319;89;127;217;land;false;plains;1
320;250;164;250;land;false;plains;1
321;254;238;199;land;false;plains;1
322;183;177;253;land;false;plains;1
323;56;239;156;land;true;plains;1
324;149;47;229;land;false;plains;1
325;105;244;202;land;false;plains;1
326;242;246;255;land;false;plains;1
327;120;243;233;land;false;plains;1
328;247;136;250;land;false;plains;1
329;74;202;171;land;false;plains;1
330;237;123;132;land;false;plains;1
331;93;236;214;land;false;plains;1
332;235;101;226;land;true;plains;1
333;148;113;244;land;false;plains;1
334;165;238;119;land;false;plains;1
335;204;85;243;land;false;plains;1
336;225;253;176;land;false;plains;1
337;105;211;85;land;false;plains;1
338;255;238;238;land;false;plains;1
339;122;221;99;land;false;plains;1
340;228;233;255;land;false;plains;1
341;199;206;254;land;false;plains;1
342;147;98;225;land;false;plains;1
343;123;206;234;land;false;plains;1
344;236;255;254;land;false;plains;1
345;154;245;162;land;false;plains;1
346;49;206;152;land;false;plains;1
347;169;239;254;land;false;plains;1
348;252;226;190;land;false;plains;1
349;43;218;90;land;false;plains;1
350;253;139;226;land;false;plains;1
351;120;254;131;land;false;plains;1
352;213;210;255;land;true;plains;1
353;175;143;243;land;false;plains;1
354;252;175;239;land;false;plains;1
355;230;251;254;land;true;plains;1
356;192;63;167;land;true;plains;1
357;126;52;222;land;false;plains;1
358;163;103;251;land;false;plains;1
359;247;221;254;land;false;plains;1
360;199;199;254;land;false;plains;1
361;250;239;179;land;true;plains;1
362;94;249;192;land;false;plains;1
363;116;76;210;land;false;plains;1
364;20;242;85;land;false;plains;1
365;76;130;236;land;false;plains;1
366;65;179;203;land;false;plains;1
367;177;250;220;land;false;plains;1
368;53;172;233;land;false;plains;1
369;255;246;241;land;false;plains;1
370;46;85;234;land;false;plains;1
371;68;126;199;land;false;plains;1
372;220;185;255;land;false;plains;1
373;170;255;241;land;false;plains;1
374;220;212;254;land;false;plains;1
375;223;203;253;land;false;plains;1
376;235;254;138;land;false;plains;1
377;199;236;106;land;false;plains;1
378;234;253;188;land;true;plains;1
379;134;145;243;land;false;plains;1
380;162;191;254;land;false;plains;1
381;254;156;186;land;false;plains;1
382;216;44;184;land;false;plains;1
383;254;228;217;land;true;plains;1
384;174;113;250;land;false;plains;1
385;175;245;124;land;false;plains;1
386;224;250;255;land;false;plains;1
387;251;181;180;land;true;plains;1
388;204;58;163;land;false;plains;1
389;250;187;201;land;false;plains;1
390;253;227;202;land;true;plains;1
391;215;203;253;land;false;plains;1
392;233;248;172;land;true;plains;1
393;217;255;213;land;true;plains;1
394;99;15;242;land;false;plains;1
395;216;139;79;land;false;plains;1
396;200;177;250;land;false;plains;1
397;247;215;255;land;false;plains;1
398;255;251;236;land;false;plains;1
399;246;205;90;land;false;plains;1
400;158;203;66;land;false;plains;1
401;60;243;72;land;false;plains;1
402;226;229;255;land;false;plains;1
403;252;131;170;land;false;plains;1
404;242;108;169;land;false;plains;1
405;244;104;119;land;false;plains;1
406;92;233;82;land;true;plains;1
407;131;250;143;land;false;plains;1
408;238;95;83;land;true;plains;1
409;113;254;226;land;false;plains;1
410;103;131;223;land;false;plains;1
411;253;212;252;land;true;plains;1
412;152;228;245;land;false;plains;1
413;135;87;222;land;false;plains;1
414;246;126;210;land;false;plains;1
415;255;223;251;land;false;plains;1
416;239;214;255;land;true;plains;1
417;251;174;187;land;false;plains;1
418;97;239;164;land;false;plains;1
419;234;255;215;land;true;plains;1
420;141;247;171;land;false;plains;1
421;91;253;128;land;false;plains;1
422;173;253;177;land;true;plains;1
423;244;252;165;land;false;plains;1
424;251;194;179;land;false;plains;1
425;241;144;165;land;false;plains;1
426;250;185;172;land;false;plains;1
427;180;254;234;land;false;plains;1
428;240;86;195;land;true;plains;1
429;255;238;250;land;false;plains;1
430;232;130;239;land;true;plains;1
431;127;246;240;land;true;plains;1
432;249;189;144;land;true;plains;1
433;143;252;111;land;false;plains;1
434;255;241;235;land;false;plains;1
435;245;255;232;land;false;plains;1
436;183;254;166;land;false;plains;1
437;255;220;253;land;false;plains;1
438;107;102;235;land;false;plains;1
439;153;254;239;land;true;plains;1
440;143;233;80;land;false;plains;1
441;249;123;169;land;true;plains;1
442;255;231;246;land;false;plains;1
443;181;173;251;land;false;plains;1
444;162;184;245;land;false;plains;1
445;197;238;253;land;false;plains;1
446;241;201;252;land;false;plains;1
447;249;223;254;land;false;plains;1
448;131;128;242;land;false;plains;1
449;255;242;202;land;false;plains;1
450;161;245;247;land;false;plains;1
451;203;93;235;land;false;plains;1
452;253;203;195;land;false;plains;1
453;34;182;243;land;false;plains;1
454;152;251;201;land;false;plains;1
455;247;56;138;land;false;plains;1
456;157;247;173;land;true;plains;1
457;255;248;243;land;false;plains;1
458;88;70;210;land;false;plains;1
459;81;178;242;land;false;plains;1
460;208;106;243;land;false;plains;1
461;250;188;170;land;false;plains;1
462;225;243;255;land;true;plains;1
463;168;155;249;land;false;plains;1
464;52;51;242;land;false;plains;1
465;212;246;139;land;false;plains;1
466;190;245;42;land;true;plains;1
467;251;255;243;land;true;plains;1
468;172;251;241;land;true;plains;1
469;189;235;43;land;false;plains;1
470;68;201;244;land;false;plains;1
471;233;237;255;land;false;plains;1
472;252;171;189;land;false;plains;1
473;252;103;113;land;false;plains;1
474;157;248;139;land;true;plains;1
475;248;121;165;land;false;plains;1
476;237;253;190;land;false;plains;1
477;254;119;250;land;true;plains;1
478;186;217;80;land;false;plains;1
479;97;246;150;land;false;plains;1
480;173;234;79;land;true;plains;1
481;254;53;107;land;true;plains;1
482;240;34;67;land;false;plains;1
483;253;209;246;land;false;plains;1
484;248;255;233;land;false;plains;1
485;145;218;244;land;false;plains;1
486;217;243;255;land;false;plains;1
487;104;53;216;land;false;plains;1
488;196;253;228;land;false;plains;1
489;226;185;250;land;false;plains;1
490;139;193;253;land;false;plains;1
491;187;241;139;land;true;plains;1
492;241;49;213;land;false;plains;1
493;163;183;248;land;true;plains;1
494;225;132;251;land;false;plains;1
495;129;83;211;land;false;plains;1
496;254;190;251;land;false;plains;1
497;123;173;245;land;false;plains;1
498;154;255;254;land;false;plains;1
499;118;251;87;land;false;plains;1
500;146;246;114;land;false;plains;1
501;128;245;128;land;true;plains;1
502;99;244;223;land;false;plains;1
503;204;253;248;land;false;plains;1
504;155;80;245;land;false;plains;1
505;251;184;102;land;false;plains;1
506;65;211;140;land;false;plains;1
507;221;161;55;land;false;plains;1
508;127;222;249;land;true;plains;1
509;46;213;205;land;false;plains;1
510;248;111;139;land;false;plains;1
511;226;254;250;land;false;plains;1
512;253;212;240;land;false;plains;1
513;132;242;183;land;true;plains;1
514;245;151;152;land;false;plains;1
515;213;108;242;land;false;plains;1
516;130;197;244;land;false;plains;1
517;192;254;254;land;false;plains;1
518;133;244;156;land;false;plains;1
519;94;244;111;land;false;plains;1
520;254;220;232;land;false;plains;1
521;129;192;246;land;false;plains;1
522;246;172;248;land;false;plains;1
523;246;255;238;land;false;plains;1
524;255;205;234;land;false;plains;1
525;54;242;38;land;false;plains;1
526;211;225;108;land;false;plains;1
527;244;146;184;land;false;plains;1
528;157;240;43;land;false;plains;1
529;58;181;221;land;false;plains;1
530;220;242;150;land;false;plains;1
531;162;252;153;land;false;plains;1
532;225;216;100;land;false;plains;1
533;255;238;246;land;false;plains;1
534;198;248;253;land;false;plains;1
535;248;162;184;land;false;plains;1
536;182;236;129;land;false;plains;1
537;251;148;242;land;false;plains;1
538;253;175;201;land;false;plains;1
539;67;238;121;land;false;plains;1
540;78;72;222;land;false;plains;1
541;127;233;213;land;false;plains;1
542;239;117;244;land;false;plains;1
543;88;122;221;land;true;plains;1
544;58;220;128;land;false;plains;1
545;186;241;254;land;false;plains;1
546;250;222;183;land;false;plains;1
547;115;185;239;land;true;plains;1
548;233;254;121;land;false;plains;1
549;239;254;199;land;false;plains;1
550;130;236;144;land;false;plains;1
551;210;144;56;land;true;plains;1
552;254;180;228;land;false;plains;1
553;248;119;125;land;false;plains;1
554;229;188;37;land;true;plains;1
555;104;251;183;land;false;plains;1
556;184;250;184;land;false;plains;1
557;127;234;216;land;true;plains;1
558;218;254;224;land;false;plains;1
559;157;255;117;land;false;plains;1
560;230;249;105;land;true;plains;1
561;227;254;243;land;false;plains;1
562;249;146;190;land;false;plains;1
563;67;255;182;land;false;plains;1
564;99;50;233;land;false;plains;1
565;250;180;156;land;true;plains;1
566;255;248;255;land;false;plains;1
567;196;164;246;land;false;plains;1
568;167;34;226;land;true;plains;1
569;254;152;182;land;true;plains;1
570;104;249;132;land;false;plains;1
571;133;244;97;land;false;plains;1
572;226;85;149;land;false;plains;1
573;225;239;104;land;true;plains;1
574;36;254;125;land;false;plains;1
575;106;243;229;land;false;plains;1
576;252;213;165;land;false;plains;1
577;255;254;208;land;false;plains;1
578;253;151;171;land;false;plains;1
579;213;239;47;land;true;plains;1
580;198;248;118;land;false;plains;1
581;226;106;186;land;true;plains;1
582;192;253;216;land;true;plains;1
583;215;222;98;land;false;plains;1
584;214;253;244;land;true;plains;1
585;254;219;238;land;false;plains;1
586;241;192;110;land;false;plains;1
587;108;240;230;land;false;plains;1
588;171;131;236;land;false;plains;1
589;239;171;254;land;true;plains;1
590;246;82;187;land;false;plains;1
591;81;181;224;land;false;plains;1
592;211;255;206;land;false;plains;1
593;185;255;208;land;false;plains;1
594;209;210;253;land;false;plains;1
595;67;178;252;land;false;plains;1
596;101;233;109;land;false;plains;1
597;214;242;255;land;false;plains;1
598;231;148;85;land;true;plains;1
599;254;231;214;land;false;plains;1
600;248;188;138;land;false;plains;1
601;251;84;136;land;false;plains;1
602;254;255;248;land;false;plains;1
603;249;180;223;land;false;plains;1
604;153;106;231;land;false;plains;1
605;198;128;251;land;true;plains;1
606;243;220;146;land;false;plains;1
607;103;77;253;land;false;plains;1
608;219;207;254;land;false;plains;1
609;177;223;251;land;false;plains;1
610;86;189;247;land;false;plains;1
611;208;248;254;land;false;plains;1
612;254;249;255;land;false;plains;1
613;223;254;240;land;false;plains;1
614;255;244;233;land;false;plains;1
615;128;239;168;land;false;plains;1
616;255;145;191;land;false;plains;1
617;255;223;211;land;false;plains;1
618;172;233;117;land;false;plains;1
619;33;107;236;land;false;plains;1
620;255;205;230;land;false;plains;1
621;202;214;254;land;false;plains;1
622;33;70;243;land;false;plains;1
623;165;249;253;land;false;plains;1
624;252;113;245;land;false;plains;1
625;44;242;21;land;false;plains;1
626;80;252;220;land;true;plains;1
627;32;116;226;land;false;plains;1
628;240;172;140;land;false;plains;1
629;240;71;248;land;false;plains;1
630;75;223;198;land;true;plains;1
631;229;184;98;land;true;plains;1
632;237;255;225;land;true;plains;1
633;81;96;209;land;false;plains;1
634;255;195;186;land;true;plains;1
635;254;139;161;land;false;plains;1
636;44;215;98;land;false;plains;1
637;200;254;185;land;false;plains;1
638;235;108;85;land;false;plains;1
639;236;227;254;land;true;plains;1
640;48;203;255;land;false;plains;1
641;250;151;125;land;false;plains;1
642;215;212;58;land;false;plains;1
643;210;210;63;land;false;plains;1
644;252;122;83;land;false;plains;1
645;166;254;206;land;false;plains;1
646;143;236;252;land;true;plains;1
647;162;180;247;land;false;plains;1
648;214;232;85;land;false;plains;1
649;153;224;63;land;false;plains;1
650;217;253;209;land;false;plains;1
651;250;143;240;land;false;plains;1
652;110;179;244;land;false;plains;1
653;230;25;220;land;false;plains;1
654;240;126;185;land;false;plains;1
655;237;240;146;land;false;plains;1
656;182;189;254;land;true;plains;1
657;20;197;247;land;false;plains;1
658;176;255;239;land;false;plains;1
659;166;242;134;land;false;plains;1
660;221;255;225;land;false;plains;1
661;187;45;254;land;false;plains;1
662;246;252;255;land;true;plains;1
663;249;184;253;land;false;plains;1
664;234;35;25;land;false;plains;1
665;255;239;243;land;false;plains;1
666;253;241;210;land;false;plains;1
667;136;239;167;land;false;plains;1
668;244;225;255;land;false;plains;1
669;218;254;220;land;false;plains;1
670;175;151;251;land;false;plains;1
671;195;248;253;land;false;plains;1
672;28;246;237;land;false;plains;1
673;201;99;228;land;true;plains;1
674;254;245;229;land;false;plains;1
675;80;145;224;land;false;plains;1
676;76;67;228;land;false;plains;1
677;105;252;171;land;false;plains;1
678;251;162;153;land;false;plains;1
679;125;253;236;land;false;plains;1
680;254;232;242;land;false;plains;1
681;205;192;57;land;false;plains;1
682;248;217;93;land;false;plains;1
683;155;254;165;land;false;plains;1
684;223;110;88;land;true;plains;1
685;240;121;199;land;false;plains;1
686;214;65;168;land;false;plains;1
687;114;180;235;land;false;plains;1
688;161;250;186;land;true;plains;1
689;123;239;111;land;true;plains;1
690;176;250;232;land;false;plains;1
691;251;214;254;land;false;plains;1
692;44;234;242;land;true;plains;1
693;223;230;255;land;false;plains;1
694;159;178;245;land;false;plains;1
695;255;247;224;land;false;plains;1
696;133;170;252;land;false;plains;1
697;232;123;171;land;false;plains;1
698;211;234;255;land;false;plains;1
699;79;234;56;land;false;plains;1
700;244;170;55;land;false;plains;1
701;226;193;252;land;false;plains;1
702;84;100;227;land;false;plains;1
703;209;85;69;land;false;plains;1
704;254;213;190;land;false;plains;1
705;193;244;134;land;true;plains;1
706;106;199;228;land;false;plains;1
707;242;224;153;land;false;plains;1
708;211;255;218;land;false;plains;1
709;208;251;193;land;false;plains;1
710;201;123;233;land;false;plains;1
711;150;253;122;land;true;plains;1
712;221;134;243;land;true;plains;1
713;243;128;73;land;false;plains;1
714;147;243;160;land;false;plains;1
715;250;169;226;land;false;plains;1
716;244;250;179;land;true;plains;1
717;241;103;239;land;false;plains;1
718;53;239;161;land;true;plains;1
719;76;36;244;land;false;plains;1
720;34;180;254;land;false;plains;1
721;255;227;226;land;true;plains;1
722;68;209;155;land;false;plains;1
723;254;216;216;land;false;plains;1
724;111;186;252;land;false;plains;1
725;122;79;222;land;false;plains;1
726;94;223;124;land;false;plains;1
727;245;87;199;land;false;plains;1
728;103;203;248;land;false;plains;1
729;244;76;140;land;false;plains;1
730;242;122;234;land;false;plains;1
731;146;244;165;land;false;plains;1
732;173;242;120;land;true;plains;1
733;254;234;220;land;true;plains;1
734;253;153;241;land;false;plains;1
735;146;237;93;land;false;plains;1
736;230;55;241;land;false;plains;1
737;169;250;183;land;true;plains;1
738;80;207;80;land;false;plains;1
739;125;238;239;land;true;plains;1
740;208;254;239;land;false;plains;1
741;246;255;246;land;false;plains;1
742;253;254;153;land;false;plains;1
743;255;234;250;land;false;plains;1
744;255;205;210;land;false;plains;1
745;252;153;170;land;false;plains;1
746;238;255;229;land;false;plains;1
747;145;236;241;land;false;plains;1
748;227;55;62;land;false;plains;1
749;232;254;204;land;true;plains;1
750;203;117;255;land;false;plains;1
751;251;180;52;land;false;plains;1
752;248;206;253;land;false;plains;1
753;100;198;249;land;true;plains;1
754;253;213;203;land;false;plains;1
755;101;249;69;land;false;plains;1
756;238;119;151;land;true;plains;1
757;96;222;95;land;false;plains;1
758;253;242;255;land;true;plains;1
759;244;124;147;land;false;plains;1
760;225;75;156;land;false;plains;1
761;252;147;168;land;false;plains;1
762;242;196;254;land;false;plains;1
763;215;236;254;land;false;plains;1
764;230;255;245;land;false;plains;1
765;255;222;199;land;false;plains;1
766;139;217;59;land;false;plains;1
767;224;254;206;land;false;plains;1
768;168;245;248;land;false;plains;1
769;249;115;233;land;false;plains;1
770;135;255;138;land;true;plains;1
771;247;170;160;land;false;plains;1
772;137;236;104;land;false;plains;1
773;86;85;253;land;false;plains;1
774;79;210;69;land;false;plains;1
775;120;224;246;land;false;plains;1
776;234;223;122;land;false;plains;1
777;96;234;138;land;false;plains;1
778;255;242;246;land;false;plains;1
779;81;219;171;land;false;plains;1
780;180;251;165;land;false;plains;1
781;245;157;152;land;false;plains;1
782;162;227;255;land;false;plains;1
783;193;253;209;land;false;plains;1
784;133;254;148;land;false;plains;1
785;171;212;254;land;false;plains;1
786;174;206;55;land;false;plains;1
787;188;28;253;land;false;plains;1
788;245;168;128;land;false;plains;1
789;226;112;97;land;false;plains;1
790;182;132;246;land;true;plains;1
791;212;62;126;land;false;plains;1
792;255;254;248;land;false;plains;1
793;245;232;255;land;false;plains;1
794;247;106;139;land;false;plains;1
795;232;167;118;land;false;plains;1
796;199;254;236;land;false;plains;1
797;206;181;251;land;false;plains;1
798;198;141;245;land;false;plains;1
799;254;201;218;land;true;plains;1
800;255;236;229;land;true;plains;1
801;187;130;250;land;false;plains;1
802;255;247;252;land;false;plains;1
803;113;92;245;land;false;plains;1
804;242;175;126;land;false;plains;1
805;251;144;170;land;false;plains;1
806;246;113;130;land;false;plains;1
807;191;251;225;land;false;plains;1
808;123;235;162;land;false;plains;1
809;109;164;239;land;false;plains;1
810;247;144;122;land;false;plains;1
811;128;83;226;land;false;plains;1
812;247;112;142;land;false;plains;1
813;239;106;175;land;false;plains;1
814;152;176;244;land;false;plains;1
815;240;253;211;land;false;plains;1
816;217;130;72;land;false;plains;1
817;129;215;56;land;false;plains;1
818;92;250;226;land;false;plains;1
819;252;255;226;land;false;plains;1
820;250;156;232;land;true;plains;1
