44;floating_harbor;3103.74;9.50;1325.87;-4.25;11767
44;floating_harbor;3102.74;9.50;1350.13;1.11;13255
111;floating_harbor;3212.46;9.50;1735.45;-2.78;6009
111;floating_harbor;3183.88;9.50;1729.18;-2.55;6108
111;floating_harbor;3188.87;9.50;1730.74;-3.61;11105
110;floating_harbor;2971.82;9.50;1717.12;-2.16;14
110;floating_harbor;2962.00;9.50;1693.00;-3.46;3171
110;floating_harbor;2966.87;9.50;1724.74;-3.61;6115
110;floating_harbor;2972.74;9.50;1710.87;-4.25;11151
278;floating_harbor;1916.97;9.50;258.63;-1.48;4573
278;floating_harbor;1848.53;9.50;213.92;-3.66;4643
278;floating_harbor;1906.26;9.50;234.87;-2.03;7621
278;floating_harbor;1929.00;9.50;272.00;-2.08;12364
278;floating_harbor;1908.64;9.50;280.21;-1.25;12379
278;floating_harbor;1842.58;9.50;213.61;-1.92;12494
62;floating_harbor;3029.73;9.50;1602.92;-1.29;3340
62;floating_harbor;3009.70;9.50;1614.79;-0.24;9388
1;floating_harbor;2939.00;9.50;1356.00;1.57;3838
1;floating_harbor;2961.26;9.50;1363.87;-2.03;9851
6;floating_harbor;2848.18;9.50;1546.88;0.98;6560
1;arms_factory;3736.00;11.73;987.00;3.01;0
1;arms_factory;3742.00;10.55;1006.00;2.75;0
1;arms_factory;3730.00;12.15;989.00;4.94;0
1;arms_factory;3726.00;11.45;996.00;3.69;0
1;arms_factory;3720.00;10.50;1002.00;4.59;0
1;arms_factory;3731.00;10.80;1001.00;3.88;0
1;industrial_complex;3742.00;10.65;1004.00;5.53;0
1;industrial_complex;3740.00;10.60;1004.00;4.45;0
1;industrial_complex;3732.00;10.40;1006.00;6.25;0
1;industrial_complex;3730.00;11.15;995.00;3.01;0
1;industrial_complex;3737.00;11.55;989.00;1.72;0
1;industrial_complex;3740.00;10.55;1005.00;2.53;0
1;air_base;3735.00;11.28;993.00;4.84;0
1;supply_node;3735.00;10.50;1006.00;1.01;0
1;supply_node;3731.00;11.00;996.00;2.68;0
1;supply_node;3740.00;10.75;990.00;3.20;0
1;supply_node;3727.00;12.10;988.00;1.76;0
1;supply_node;3742.00;10.45;1009.00;0.24;0
1;supply_node;3739.00;10.60;1001.00;2.77;0
1;supply_node;3721.00;10.78;999.00;3.61;0
1;supply_node;3726.00;10.65;1003.00;0.34;0
1;supply_node;3747.00;10.53;987.00;2.83;0
1;supply_node;3732.00;12.90;982.00;5.95;0
1;bunker;3739.00;10.60;1004.00;2.90;0
1;bunker;3746.00;10.50;985.00;3.49;0
1;bunker;3745.00;10.60;989.00;0.17;0
1;bunker;3729.00;12.20;986.00;1.39;0
1;bunker;3731.00;10.40;1006.00;0.19;0
1;bunker;3726.00;12.10;989.00;3.42;0
1;bunker;3734.00;10.45;1006.00;4.50;0
1;bunker;3740.00;10.35;1009.00;3.70;0
1;bunker;3726.00;11.05;997.00;5.90;0
1;bunker;3727.00;11.60;994.00;0.26;0
1;coastal_bunker;3719.00;9.95;1005.00;-2.68;0
1;coastal_bunker;3743.00;9.95;1014.00;-2.90;0
1;coastal_bunker;3726.00;10.20;1007.00;-2.94;0
1;coastal_bunker;3732.00;10.25;1008.00;-2.82;0
1;stronghold_network;3726.00;10.65;1003.00;3.15;0
1;dockyard;3721.00;9.95;1007.00;-2.94;0
1;anti_air_building;3738.00;11.45;988.00;1.18;0
1;anti_air_building;3734.00;11.78;989.00;1.08;0
1;anti_air_building;3746.00;10.60;990.00;0.96;0
1;synthetic_refinery;3736.00;10.60;1000.00;4.19;0
1;fuel_silo;3749.00;10.50;987.00;5.51;0
1;radar_station;3735.00;11.05;994.00;1.85;0
1;naval_supply_hub;3733.00;10.30;1008.00;-2.82;0
1;naval_supply_hub;3726.00;10.20;1007.00;-2.94;0
1;naval_supply_hub;3742.00;10.35;1012.00;-2.90;0
1;naval_supply_hub;3720.00;9.95;1006.00;-2.68;0
1;naval_headquarters;3745.00;10.35;1015.00;-2.90;0
1;naval_headquarters;3731.00;10.20;1008.00;-2.94;0
1;naval_headquarters;3720.00;9.95;1006.00;-2.68;0
1;naval_headquarters;3732.00;10.25;1008.00;-2.82;0
1;nuclear_reactor_spawn;3735.00;10.60;1002.00;5.94;0
1;special_project_facility_spawn;3729.00;11.60;993.00;3.43;0
1;special_project_facility_spawn;3733.00;12.20;987.00;5.49;0
1;special_project_facility_spawn;3722.00;10.53;1003.00;1.52;0
1;special_project_facility_spawn;3737.00;10.60;1001.00;3.13;0
1;special_project_facility_spawn;3744.00;10.50;985.00;5.70;0
1;special_project_facility_spawn;3743.00;10.50;1009.00;2.88;0
1;special_project_facility_spawn;3735.00;10.55;1004.00;4.11;0
1;special_project_facility_spawn;3730.00;10.70;1002.00;0.72;0
1;special_project_facility_spawn;3748.00;10.57;989.00;5.33;0
1;special_project_facility_spawn;3727.00;12.10;987.00;1.90;0
1;rocket_site_spawn;3737.00;10.90;995.00;2.69;0
1;naval_base_spawn;3730.00;10.20;1008.00;-2.94;16268
1;naval_base_spawn;3737.00;9.90;1010.00;-2.82;16268
1;naval_base_spawn;3719.00;9.95;1005.00;-2.68;16268
1;naval_base_spawn;3743.00;10.35;1013.00;-2.90;16268
1;floating_harbor;3731.79;9.50;1015.64;0.32;43
2;arms_factory;3770.00;10.45;1001.00;4.94;0
2;arms_factory;3760.00;10.35;992.00;3.69;0
2;arms_factory;3753.00;10.50;995.00;4.59;0
2;arms_factory;3770.00;10.40;1006.00;3.88;0
2;arms_factory;3756.00;10.40;1000.00;5.53;0
2;arms_factory;3767.00;9.60;1000.00;4.45;0
2;industrial_complex;3752.00;10.70;1000.00;6.25;0
2;industrial_complex;3752.00;10.65;999.00;3.01;0
2;industrial_complex;3770.00;10.40;1002.00;1.72;0
2;industrial_complex;3766.00;10.35;997.00;2.53;0
2;industrial_complex;3754.00;10.53;998.00;4.84;0
2;industrial_complex;3749.00;10.80;1000.00;3.40;0
2;air_base;3748.00;10.60;995.00;5.04;0
2;supply_node;3752.00;10.60;993.00;3.20;0
2;supply_node;3748.00;11.00;1003.00;1.76;0
2;supply_node;3763.00;10.50;1010.00;0.24;0
2;supply_node;3763.00;10.50;994.00;2.77;0
2;supply_node;3771.00;10.50;1002.00;3.61;0
2;supply_node;3744.00;10.80;998.00;0.34;0
2;supply_node;3754.00;10.60;1003.00;2.83;0
2;supply_node;3757.00;10.30;986.00;5.95;0
2;supply_node;3757.00;10.60;1010.00;3.59;0
2;supply_node;3760.00;10.30;1004.00;1.13;0
2;bunker;3752.00;10.50;991.00;0.17;0
2;bunker;3754.00;10.60;1007.00;1.39;0
2;bunker;3757.00;10.55;1006.00;0.19;0
2;bunker;3764.00;10.30;1007.00;3.42;0
2;bunker;3757.00;10.30;987.00;4.50;0
2;bunker;3749.00;10.90;1005.00;3.70;0
2;bunker;3761.00;10.50;994.00;5.90;0
2;bunker;3773.00;10.60;1005.00;0.26;0
2;bunker;3762.00;9.55;1002.00;3.65;0
2;bunker;3746.00;10.80;997.00;3.37;0
2;stronghold_network;3756.00;10.40;999.00;4.32;0
2;anti_air_building;3762.00;10.30;1004.00;5.36;0
2;anti_air_building;3745.00;10.80;998.00;3.15;0
2;anti_air_building;3750.00;10.60;994.00;2.12;0
2;synthetic_refinery;3757.00;10.30;999.00;1.18;0
2;fuel_silo;3749.00;11.00;1002.00;1.08;0
2;radar_station;3760.00;10.20;999.00;1.29;0
2;nuclear_reactor_spawn;3758.00;10.30;1002.00;4.19;0
2;special_project_facility_spawn;3761.00;10.57;1013.00;5.51;0
2;special_project_facility_spawn;3754.00;10.50;996.00;6.17;0
2;special_project_facility_spawn;3769.00;10.30;1006.00;5.78;0
2;special_project_facility_spawn;3767.00;9.95;999.00;1.61;0
2;special_project_facility_spawn;3758.00;10.35;990.00;0.46;0
2;special_project_facility_spawn;3748.00;10.80;998.00;4.77;0
2;special_project_facility_spawn;3754.00;10.60;1002.00;3.42;0
2;special_project_facility_spawn;3745.00;10.75;999.00;3.81;0
2;special_project_facility_spawn;3759.00;10.55;1011.00;2.42;0
2;special_project_facility_spawn;3760.00;10.45;1006.00;2.05;0
2;rocket_site_spawn;3756.00;10.60;1011.00;5.94;0
3;arms_factory;3734.00;13.18;977.00;4.59;0
3;arms_factory;3753.00;10.35;976.00;3.88;0
3;arms_factory;3748.00;11.05;970.00;5.53;0
3;arms_factory;3755.00;10.80;971.00;4.45;0
3;arms_factory;3748.00;10.90;971.00;6.25;0
3;arms_factory;3745.00;11.80;952.00;3.01;0
3;industrial_complex;3746.00;11.00;974.00;1.72;0
3;industrial_complex;3744.00;11.95;953.00;2.53;0
3;industrial_complex;3744.00;12.40;961.00;4.84;0
3;industrial_complex;3744.00;11.65;972.00;3.40;0
3;industrial_complex;3755.00;10.40;976.00;5.04;0
3;industrial_complex;3745.00;11.25;976.00;1.00;0
3;air_base;3752.00;10.95;969.00;0.12;0
3;supply_node;3751.00;10.75;970.00;0.24;0
3;supply_node;3748.00;10.40;979.00;2.77;0
3;supply_node;3738.00;10.93;950.00;3.61;0
3;supply_node;3737.00;13.40;967.00;0.34;0
3;supply_node;3739.00;12.93;976.00;2.83;0
3;supply_node;3745.00;12.23;959.00;5.95;0
3;supply_node;3759.00;10.50;979.00;3.59;0
3;supply_node;3745.00;11.68;951.00;1.13;0
3;supply_node;3734.00;12.57;959.00;1.70;0
3;bunker;3755.00;10.30;977.00;1.39;0
3;bunker;3752.00;10.30;978.00;0.19;0
3;bunker;3740.00;10.93;947.00;3.42;0
3;bunker;3742.00;11.78;978.00;4.50;0
3;bunker;3744.00;12.28;962.00;3.70;0
3;bunker;3736.00;12.57;958.00;5.90;0
3;bunker;3737.00;13.65;972.00;0.26;0
3;bunker;3742.00;11.95;953.00;3.65;0
3;bunker;3754.00;10.53;974.00;3.37;0
3;coastal_bunker;3735.00;9.50;951.00;-1.11;0
3;stronghold_network;3738.00;11.70;954.00;5.36;0
3;dockyard;3730.00;10.32;951.00;-1.11;0
3;anti_air_building;3732.00;13.55;972.00;2.12;0
3;anti_air_building;3747.00;11.50;952.00;1.18;0
3;anti_air_building;3745.00;11.60;968.00;1.08;0
3;synthetic_refinery;3740.00;12.82;964.00;0.96;0
3;fuel_silo;3737.00;12.48;980.00;4.19;0
3;radar_station;3747.00;11.70;965.00;3.57;0
3;naval_supply_hub;3740.00;10.28;946.00;-1.11;0
3;naval_headquarters;3736.00;10.40;951.00;-1.11;0
3;nuclear_reactor_spawn;3743.00;12.45;962.00;1.61;0
3;special_project_facility_spawn;3749.00;10.35;979.00;0.46;0
3;special_project_facility_spawn;3738.00;11.70;954.00;4.77;0
3;special_project_facility_spawn;3753.00;10.35;976.00;3.42;0
3;special_project_facility_spawn;3747.00;11.62;953.00;3.81;0
3;special_project_facility_spawn;3735.00;13.05;963.00;2.42;0
3;special_project_facility_spawn;3742.00;11.82;977.00;2.05;0
3;special_project_facility_spawn;3735.00;12.80;961.00;5.94;0
3;special_project_facility_spawn;3747.00;11.80;962.00;3.43;0
3;special_project_facility_spawn;3761.00;10.60;979.00;5.49;0
3;rocket_site_spawn;3742.00;12.55;961.00;1.52;0
3;naval_base_spawn;3734.00;9.85;952.00;-1.11;15477
3;floating_harbor;3729.74;9.50;945.87;-4.25;93
4;arms_factory;3770.00;11.10;954.00;5.53;0
4;arms_factory;3778.00;11.30;966.00;4.45;0
4;arms_factory;3777.00;10.60;948.00;6.25;0
4;arms_factory;3780.00;10.45;946.00;3.01;0
4;arms_factory;3776.00;10.50;943.00;1.72;0
4;arms_factory;3782.00;10.25;948.00;2.53;0
4;industrial_complex;3782.00;10.85;960.00;4.84;0
4;industrial_complex;3773.00;10.95;954.00;3.40;0
4;industrial_complex;3779.00;10.55;950.00;5.04;0
4;industrial_complex;3778.00;10.35;941.00;1.00;0
4;industrial_complex;3780.00;10.40;948.00;0.12;0
4;industrial_complex;3781.00;11.00;962.00;4.59;0
4;air_base;3776.00;10.80;953.00;3.45;0
4;supply_node;3784.00;10.85;961.00;3.61;0
4;supply_node;3780.00;10.50;942.00;0.34;0
4;supply_node;3770.00;11.20;966.00;2.83;0
4;supply_node;3772.00;10.95;956.00;5.95;0
4;supply_node;3777.00;11.30;965.00;3.59;0
4;supply_node;3782.00;10.35;953.00;1.13;0
4;supply_node;3778.00;10.80;958.00;1.70;0
4;supply_node;3775.00;10.80;947.00;1.38;0
4;bunker;3777.00;11.30;967.00;0.19;0
4;bunker;3776.00;10.80;953.00;3.42;0
4;bunker;3781.00;11.05;963.00;4.50;0
4;bunker;3772.00;11.15;964.00;3.70;0
4;bunker;3771.00;11.00;957.00;5.90;0
4;bunker;3781.00;10.45;945.00;0.26;0
4;bunker;3782.00;10.35;953.00;3.65;0
4;bunker;3778.00;11.00;960.00;3.37;0
4;coastal_bunker;3778.00;9.70;937.00;0.00;0
4;stronghold_network;3769.00;11.15;966.00;5.36;0
4;dockyard;3782.00;9.50;938.00;0.00;0
4;anti_air_building;3774.00;10.85;957.00;2.12;0
4;anti_air_building;3779.00;10.50;944.00;1.18;0
4;anti_air_building;3775.00;11.30;968.00;1.08;0
4;synthetic_refinery;3775.00;11.00;959.00;0.96;0
4;fuel_silo;3779.00;10.50;947.00;4.19;0
4;radar_station;3777.00;10.70;954.00;3.57;0
4;naval_supply_hub;3780.00;9.70;938.00;0.00;0
4;naval_headquarters;3779.00;9.50;937.00;0.00;0
4;nuclear_reactor_spawn;3773.00;10.55;945.00;1.61;0
4;special_project_facility_spawn;3772.00;11.03;959.00;0.46;0
4;special_project_facility_spawn;3781.00;10.30;949.00;4.77;0
4;special_project_facility_spawn;3783.00;10.40;954.00;3.42;0
4;special_project_facility_spawn;3779.00;11.40;968.00;3.81;0
4;special_project_facility_spawn;3779.00;11.00;961.00;2.42;0
4;special_project_facility_spawn;3783.00;10.45;942.00;2.05;0
4;special_project_facility_spawn;3772.00;11.15;968.00;5.94;0
4;special_project_facility_spawn;3781.00;11.00;962.00;3.43;0
4;rocket_site_spawn;3779.00;10.55;951.00;5.49;0
4;naval_base_spawn;3779.00;9.50;937.00;0.00;14089
4;floating_harbor;3780.00;9.50;931.00;-3.14;82
5;arms_factory;3771.00;10.60;976.00;6.25;0
5;arms_factory;3775.00;10.80;995.00;3.01;0
5;arms_factory;3779.00;10.85;988.00;1.72;0
5;arms_factory;3785.00;11.30;992.00;2.53;0
5;arms_factory;3769.00;11.03;971.00;4.84;0
5;arms_factory;3785.00;11.20;989.00;3.40;0
5;industrial_complex;3777.00;10.70;985.00;5.04;0
5;industrial_complex;3774.00;10.57;989.00;1.00;0
5;industrial_complex;3766.00;11.07;970.00;0.12;0
5;industrial_complex;3784.00;11.50;999.00;4.59;0
5;industrial_complex;3791.00;11.50;995.00;3.45;0
5;industrial_complex;3782.00;11.40;999.00;3.88;0
5;air_base;3765.00;11.10;970.00;1.95;0
5;supply_node;3774.00;10.60;991.00;2.83;0
5;supply_node;3780.00;10.80;982.00;5.95;0
5;supply_node;3790.00;11.45;994.00;3.59;0
5;supply_node;3781.00;11.30;1000.00;1.13;0
5;supply_node;3778.00;11.20;973.00;1.70;0
5;supply_node;3770.00;10.53;982.00;1.38;0
5;supply_node;3767.00;11.00;973.00;6.13;0
5;supply_node;3782.00;11.20;994.00;3.29;0
5;supply_node;3786.00;11.00;980.00;1.79;0
5;bunker;3781.00;11.30;1002.00;3.70;0
5;bunker;3788.00;11.00;979.00;5.90;0
5;bunker;3776.00;10.80;993.00;0.26;0
5;bunker;3766.00;11.00;973.00;3.65;0
5;bunker;3775.00;10.65;979.00;3.37;0
5;bunker;3788.00;11.40;996.00;4.32;0
5;bunker;3783.00;11.00;987.00;5.36;0
5;bunker;3784.00;11.20;991.00;3.15;0
5;bunker;3777.00;11.07;973.00;2.12;0
5;stronghold_network;3772.00;10.55;991.00;1.18;0
5;anti_air_building;3770.00;10.50;985.00;1.08;0
5;anti_air_building;3794.00;11.50;997.00;0.96;0
5;anti_air_building;3768.00;10.50;981.00;4.19;0
5;synthetic_refinery;3766.00;10.30;983.00;5.51;0
5;fuel_silo;3794.00;11.55;993.00;6.17;0
5;radar_station;3780.00;10.95;988.00;5.71;0
5;nuclear_reactor_spawn;3780.00;11.03;994.00;1.61;0
5;special_project_facility_spawn;3774.00;10.55;985.00;0.46;0
5;special_project_facility_spawn;3790.00;11.00;980.00;4.77;0
5;special_project_facility_spawn;3762.00;10.80;974.00;3.42;0
5;special_project_facility_spawn;3796.00;11.40;995.00;3.81;0
5;special_project_facility_spawn;3779.00;11.20;1001.00;2.42;0
5;special_project_facility_spawn;3780.00;11.30;971.00;2.05;0
5;special_project_facility_spawn;3774.00;10.60;991.00;5.94;0
5;special_project_facility_spawn;3779.00;11.07;977.00;3.43;0
5;special_project_facility_spawn;3780.00;11.05;995.00;5.49;0
5;rocket_site_spawn;3769.00;10.50;979.00;1.52;0
6;arms_factory;3794.00;10.75;969.00;1.72;0
6;arms_factory;3814.00;10.60;974.00;2.53;0
6;arms_factory;3820.00;10.50;975.00;4.84;0
6;arms_factory;3811.00;10.55;974.00;3.40;0
6;arms_factory;3826.00;10.30;970.00;5.04;0
6;arms_factory;3818.00;10.45;972.00;1.00;0
6;industrial_complex;3792.00;10.65;965.00;0.12;0
6;industrial_complex;3799.00;11.00;981.00;4.59;0
6;industrial_complex;3796.00;10.80;974.00;3.45;0
6;industrial_complex;3801.00;11.10;985.00;3.88;0
6;industrial_complex;3819.00;10.50;978.00;1.95;0
6;industrial_complex;3820.00;10.30;968.00;1.20;0
6;air_base;3798.00;10.80;976.00;2.48;0
6;supply_node;3798.00;11.25;985.00;3.59;0
6;supply_node;3793.00;10.95;970.00;1.13;0
6;supply_node;3805.00;10.70;973.00;1.70;0
6;supply_node;3820.00;10.30;972.00;1.38;0
6;supply_node;3812.00;10.60;972.00;6.13;0
6;bunker;3813.00;10.60;974.00;3.42;0
6;bunker;3816.00;10.50;970.00;4.50;0
6;bunker;3799.00;10.70;976.00;3.70;0
6;bunker;3793.00;11.00;972.00;5.90;0
6;bunker;3795.00;11.35;986.00;0.26;0
6;coastal_bunker;3829.00;9.90;973.00;1.45;0
6;stronghold_network;3827.00;10.30;971.00;3.37;0
6;dockyard;3829.00;9.90;971.00;1.45;0
6;anti_air_building;3805.00;10.70;973.00;5.36;0
6;anti_air_building;3798.00;11.45;987.00;3.15;0
6;anti_air_building;3810.00;10.53;974.00;2.12;0
6;synthetic_refinery;3802.00;11.07;985.00;1.18;0
6;fuel_silo;3817.00;10.40;970.00;1.08;0
6;radar_station;3809.00;10.57;977.00;1.29;0
6;naval_supply_hub;3827.00;10.30;975.00;1.45;0
6;naval_headquarters;3828.00;9.65;968.00;1.45;0
6;nuclear_reactor_spawn;3824.00;10.30;968.00;6.17;0
6;special_project_facility_spawn;3798.00;10.85;979.00;5.78;0
6;special_project_facility_spawn;3812.00;10.60;972.00;1.61;0
6;special_project_facility_spawn;3806.00;10.60;968.00;0.46;0
6;special_project_facility_spawn;3793.00;11.00;977.00;4.77;0
6;special_project_facility_spawn;3827.00;10.25;970.00;3.42;0
6;rocket_site_spawn;3802.00;10.75;979.00;3.81;0
6;naval_base_spawn;3829.00;9.90;973.00;1.45;14414
7;arms_factory;3820.00;10.60;999.00;4.84;0
7;arms_factory;3825.00;11.10;1014.00;3.40;0
7;arms_factory;3803.00;11.20;992.00;5.04;0
7;arms_factory;3822.00;9.50;992.00;1.00;0
7;arms_factory;3817.00;10.57;1017.00;0.12;0
7;arms_factory;3811.00;10.80;1002.00;4.59;0
7;industrial_complex;3806.00;11.05;994.00;3.45;0
7;industrial_complex;3803.00;11.20;992.00;3.88;0
7;industrial_complex;3806.00;10.50;1014.00;1.95;0
7;industrial_complex;3824.00;10.35;979.00;1.20;0
7;industrial_complex;3802.00;11.10;1006.00;2.48;0
7;industrial_complex;3815.00;11.03;1008.00;2.90;0
