ADISCORD_STP_pc.21.a	Forward the documents to the government.
STP_pw_party_northern_protocol	A Protocol with Nodrul
STP_pw_party_northern_protocol_desc	Victory over the uprising did not settle the question of our former dependence. We will request Nodrul's terms before choosing between returning to its protection and pursuing an independent course.
STP_pw_party_protectorate	Renew the Protectorate
STP_pw_party_protectorate_desc	We will accept Nodrul's offer of protection. Stelander will become its puppet again; the exchange of experience will help restore a regular army.
STP_pw_party_sovereignty	Rely on Our Own Strength
STP_pw_party_sovereignty_desc	The government will definitively reject the protectorate and expand domestic military production. Nodrul will view this not as a diplomatic formality, but as an open break with the old order. Completing the focus begins §R90 days of preparation for a northern invasion§!. If we wished to avoid war, we needed to accept the protectorate earlier.
STP_pw_party_northern_protocol_tt	Nodrul will receive a request to renew the protectorate. Its agreement will unlock the corresponding focus, but the final choice remains with Stelander.
STP_pw_party_protectorate_tt	Stelander will once again become §YNodrul's puppet§!.
STP_pw_party_nod_offer_accepted_tt	Stelander will be able to accept the protectorate through a separate focus. The response itself does not change its status.
STP_pw_party_nod_offer_pending	Awaiting Nodrul's response
STP_pw_party_nod_offer_accepted	Nodrul agrees to renew the protectorate
STP_pw_party_staff_exchange	Staff Experience Exchange
ADISCORD_STP_pc.19.t	The Protectorate Question
ADISCORD_STP_pc.19.d	The Party has retained power in Stelander. Its representatives request terms for returning to our protection. Accepting the proposal will allow them to ratify the protectorate; until then, Stelander remains independent.\n\nRefusal will leave the presidium to rely solely on its own resources and independent policy.
ADISCORD_STP_pc.19.refuse	Let them answer for themselves.
ADISCORD_STP_pc.19.accept	We are ready to renew the protectorate.
STP_pc_can_offer_nod_terms	Nodrul is independent, is not at war with us and does not belong to our faction; no other unresolved offer exists
STP_pw_prepare_val_campaign	Deploy Supplies against Kefreyt
STP_pw_prepare_val_campaign_desc	Transport and forward depots cost £ADISCORD_economy_treasury_texticon §Y900§!. Preparation takes §Y35 days§!, and readiness lasts for §Y90 days§!. The enemy will receive a warning and a temporary defensive-preparation bonus. Cancellation does not refund the money; preparation ends if diplomatic conditions change.
STP_pw_begin_val_campaign	Begin the Campaign against Kefreyt
STP_pw_begin_val_campaign_desc	Declare war according to the prepared plan. Depot readiness will be consumed, and the army will receive enhanced offensive preparation for §Y35 days§!.
STP_pc_val_campaign_ready	Ready for the Kefreyt Campaign
STP_pc_val_campaign_ready_desc	Forward depots and transport are ready. The order to begin the campaign is available while this spirit remains active.
STP_pw_prepare_nod_campaign	Deploy Supplies against Nodrul
STP_pw_prepare_nod_campaign_desc	Transport and forward depots cost £ADISCORD_economy_treasury_texticon §Y900§!. Preparation takes §Y35 days§!, and readiness lasts for §Y90 days§!. The enemy will receive a warning and a temporary defensive-preparation bonus. Cancellation does not refund the money; preparation ends if diplomatic conditions change.
STP_pw_begin_nod_campaign	Begin the Campaign against Nodrul
STP_pw_begin_nod_campaign_desc	Declare war according to the prepared plan. Depot readiness will be consumed, and the army will receive enhanced offensive preparation for §Y35 days§!.
STP_pc_nod_campaign_ready	Ready for the Nodrul Campaign
STP_pc_nod_campaign_ready_desc	Forward depots and transport are ready. The order to begin the campaign is available while this spirit remains active.
STP_pw_party_nod_military_mission	Nodrul's Military Mission
STP_pw_party_nod_military_mission_desc	We will ask our patron for an arms shipment from its actual stockpiles. Nodrul will decide whether to sell us 1000 infantry equipment and 100 support equipment for 450 treasury units. Payment will be deducted only when the agreed transfer takes place.
STP_pw_party_domestic_pattern	A Domestic Weapons Pattern
STP_pw_party_domestic_pattern_desc	An independent Stelander must maintain its army without its northern patron's permission. We will support small-arms research and open a repeatable state order for infantry equipment, support equipment and artillery.
STP_pw_party_border_staff	Border Headquarters
