ADISCORD_STP_preparation.21.d	Twelve cups were set out for the morning meeting, as usual. Ministers and department heads took eleven places. The twelfth cup remained before the chairman's empty seat.\n\nIvanov's assistant opened a folder and began reading the agenda. The first item required the president's signature. So did the second. Attached to the third was a note from the War Ministry requesting confirmation of an order issued several days earlier. No one in the room knew whether Ivanov would see any of these papers.\n\nIn the past, a meeting like this would have stopped. A decision taken without the president was considered provisional, and a document without his signature was returned to its sender. Today, Hedersett asked the assistant to continue. One minister objected. Another pointed out that the port could not wait for the chairman's recovery. Within minutes, those present were allocating expenditure, appointing officials and approving orders Ivanov had never seen.\n\nNo one uttered the word 'successor'. There was no need.\n\nBy the end of the meeting, the papers were no longer in front of the empty chair. They lay before Hedersett. The president's assistant noticed first. He said nothing and simply continued taking the minutes.\n\nAfter the meeting, an attendant began collecting the cups. When she reached Ivanov's place, she paused for a moment. The cup was untouched. Tomorrow's list still called for twelve.\n\nBut for the first time in decades, eleven people had governed Stelander for an entire day.
ADISCORD_STP_preparation.21.a	The country was learning to live without the man who was still its president.
NOD_cw_call_ain	Call in Ainholm's Forces
NOD_cw_call_ain_desc	The Ainholm Mandate's forces will enter the northern war on our side. The colony's participation will end with the northern campaign.
SRP_council_authority	District Council Authority
SRP_council_authority_desc	The districts supply their own units and retain civilian administration. Proximity to local depots eases supply, but the joint headquarters must coordinate its orders with several councils.
SRP_emergency_command	Emergency Headquarters Powers
SRP_emergency_command_desc	Kefreyt's attack forced the councils to entrust the coordination of defence to headquarters. Commanders organise unit rotations and a common operational plan. These powers last only until the war with Kefreyt ends; Shabrat's victory or defeat does not revoke them.
SRP_council_supply	Paid Supplies for the Districts
SRP_council_supply_desc	Shabrat's government has paid for weapons and work at local workshops. For 42 days, military factory output increases by 20% and organisation recovery by 10%. The programme ends when the war against Kefreyt is over or independence is lost.
STP_cw_council_guarantees	Guarantees to the District Councils
STP_cw_council_guarantees_desc	The pre-war agreement survived the split. Shabrat promised to preserve the councils' autonomy and gained the ability to finance their supplies if Kefreyt attacks. Once civilian government returns, a decision must be made on whether that promise will become a permanent charter.
STP_cw_republican_charter	Charter of District Cooperation
STP_cw_republican_charter_desc	Stelander has recognised the republics' independence. Joint orders and agreements between workshops accelerate civilian industrial construction on both sides. The charter does not create a military alliance or draw its signatories into one another's wars.
STP_cw_central_authority	Central Government Powers
STP_cw_central_authority_desc	The government has refused to formalise its commitments to the district councils. Unified state procurement increases military factory output by 10% and reduces administrative expenditure by 5%. The republics are no longer promised supplies or joint programmes.
SRP_distrust_stelander	Distrust of Stelander
SRP_distrust_stelander_desc	Shabrat's government has retreated from its pre-war guarantees. The councils are strengthening the defence of their own territories and preparing to rely on themselves. Refusing the charter does not, in itself, start another war.
STP_cw_fund_republican_supplies	Fund Supplies for the Republics
STP_cw_fund_republican_supplies_desc	For 300 treasury units, we will purchase supplies from private vendors for the republics: 1200 rifles and 30 support equipment will reach their stockpiles. District workshops and unit recovery will receive support for 42 days. Our own weapons stockpile is not spent. Another shipment may be funded after 42 days if the republics' war with Kefreyt is still ongoing.
STP_cw_republican_supplies_available_tt	Both sides are independent and honour the agreement; the republics are at war with Kefreyt, have not capitulated and have completed their previous supply programme
STP_cw_republican_supplies_cost	£ADISCORD_economy_treasury_texticon §Y300§!
STP_cw_republican_supplies_cost_blocked	£ADISCORD_economy_treasury_texticon §R300§!
STP_cw_republican_supplies_cost_tooltip	Cost: £ADISCORD_economy_treasury_texticon §Y300§!
STP_cw_negotiate_republican_charter	Negotiate a District Charter
STP_cw_negotiate_republican_charter_desc	Civilian government has been restored. We can now return to the pre-war guarantees and settle relations with the independent republics. Their separate war with Kefreyt does not prevent negotiations.
STP_cw_republican_charter_available_tt	Shabrat has defeated the Party; both sides are independent, have not capitulated, maintain the pre-war guarantees and are not already in negotiations
ADISCORD_STP_cw.90.t	Signatures on the Charter
ADISCORD_STP_cw.90.d	The district council representatives brought a copy of the agreement signed before the split. The paper has yellowed along its folds; beside Shabrat's signature are those of the people who kept local government running throughout it all.\n\nThe councils now propose to confirm the republics' independence and open joint procurement for civilian workshops. The document does not include a military alliance. The central chancellery proposes concentrating orders at our own military factories and reducing consultation with districts which no longer answer to the capital. Refusing the charter will end assistance to the councils.\n\nThe representatives await an answer. The war changed the map, but the signatures remain the same.
ADISCORD_STP_cw.90.a	Confirm the guarantees and sign the charter.
ADISCORD_STP_cw.90.b	Leave these matters to the central chancellery.
ADISCORD_STP_cw.90.close	Circumstances have changed.
ADISCORD_STP_cw.91.t	A Letter from the District Councils
ADISCORD_STP_cw.91.guaranteed	The letter arrived with a lorry driver. The councils confirmed the pre-war agreement: the republics would govern their own districts independently, while Shabrat would maintain his promised guarantees.\n\nA list of workshops and depots was attached on the reverse. If Kefreyt attacks, paid arms shipments can be organised through them. At the bottom, a different hand had added: 'We will still need the agreement after the war.'
ADISCORD_STP_cw.91.independent	The district councils' letter contains no request for a governor to be appointed. The republics announced the formation of their own administration and proposed avoiding clashes along the border.\n\nThe military demands a common defence plan; local representatives want to retain control of supplies and personnel. If Kefreyt attacks, headquarters will receive emergency powers, but the councils have no intention of dissolving themselves. Victory in the capital will not settle their future.
ADISCORD_STP_cw.91.a	Acknowledged.
STP_cw_public_campaign_basis_tt	At least one of the three campaigns remains unused, and its electoral stage has begun. Shabrat's second campaign requires an administration in Monaya or Niansas; the third requires both. Each required administration must have operated continuously for 21 days.
STP_cw_delegate_support_available_tt	Our side's advantage on the legitimacy scale is below 55%
STP_cw_command_timing_no_election	The election has not begun. The agreement remains valid for only 50 days after negotiations conclude.
STP_cw_command_timing_early	§YToo early for the normal election result.§! Negotiations take 35 days, after which the agreement lasts for 50 days. An agreement signed now may expire before the votes are counted; signing early does not move the election date.
STP_cw_command_timing_late	§RNegotiations can no longer finish before the normal election result.§! No more than 35 days remain until then.
STP_cw_command_timing_ready	§GThe agreement will take effect in time and remain valid for the normal election result.§! Negotiations take 35 days, after which the commitment lasts for 50 days.
STP_cw_military_committee_fund	Military Committee Funds
STP_cw_military_committee_fund_desc	The military proposes using funds raised by supporters to equip an assault formation. The committee will receive the money immediately, but civilian delegates will see this as preparation for a seizure of power. Construction of our own workshops will have to wait.
STP_cw_military_fund_tt	The treasury will receive £ADISCORD_economy_treasury_texticon §Y18000§! - the cost of three reinforced divisions. Each order through the already unlocked decision takes §Y28 days§! and occupies a preparation slot; the focus itself creates no units. Any unspent money is divided with the common treasury when the split occurs.
STP_cw_abila_workshops	Abilia Workshops
