STP_pw_party_security_cordon	Vetted Party Reserve
STP_pw_party_security_cordon_desc	Funds have been allocated to assemble and train reservists whom Party authorities have cleared for service.
STP_pw_party_frontier_drill	Frontier Exercises
STP_pw_party_frontier_drill_desc	Units have practised defending core territory and preparing field positions.
STP_pw_party_recovery_start_tt	Three paid programmes begin: ministries, port facilities and re-equipment of the internal troops. Only one order can be carried out at a time. Reconstruction progress is shown in the existing war council category.
STP_pw_party_recovery_complete_tt	All three paid Party reconstruction programmes are complete.
STP_pw_party_guard_refitted_tt	The paid re-equipment programme for the internal troops is complete.
STP_pw_party_restore_ministries_result_tt	After §Y28 days§!: §G+75§! political power, §G+5%§! stability and completion of the administrative programme. Cancellation refunds the entire deposit.
STP_pw_party_reopen_port_result_tt	After §Y42 days§!, in one owned, controlled district with a naval base: §G+1§! civilian factory and §G+1§! infrastructure, up to its limit. Completes the economic programme. Cancellation refunds the entire deposit.
STP_pw_party_refit_guard_result_tt	After §Y49 days§!, Stelander receives §Y1600§! £infantry_equipment_text_icon infantry equipment, §Y120§! £support_equipment_text_icon support equipment, §Y100§! trucks and §G25§! Army Experience. Completes the army programme. Cancellation refunds the entire deposit.
STP_pw_party_nod_contract_tt	Nodrul will receive an offer to transfer 1000 infantry equipment and 100 support equipment from its stockpiles to Stelander for 450 treasury units. Payment occurs only with its consent and sufficient resources on both sides.
STP_pw_party_nod_contract_settlement_tt	Nodrul will transfer 1000 infantry equipment and 100 support equipment from its stockpiles to Stelander. Stelander will pay Nodrul 450 treasury units. Conditions and stockpiles are checked again upon acceptance.
STP_pw_party_recovery_report	\n\n§YPresidium programme§!: [?STP_pw_recovery_progress|0] of 3 orders completed. Ministries, port facilities and re-equipment of the internal troops share a single budget slot. [STPGetRecoverySlot]
ADISCORD_STP_pc.22.t	Weapons for Stelander
ADISCORD_STP_pc.22.d	Hedersett's military mission is asking to purchase weapons for Stelander's regular army: 1000 infantry equipment and 100 support equipment from our stockpiles. Stelander is offering 450 treasury units.\n\nAcceptance means immediate payment and transfer of the equipment. If either side loses the necessary resources or the protectorate relationship ends, the transaction will not take place.
ADISCORD_STP_pc.22.refuse	Keep the weapons with our own units.
ADISCORD_STP_pc.22.accept	Accept payment and transfer the weapons.
ADISCORD_STP_pc.23.t	The Victors in the Old Offices
ADISCORD_STP_pc.23.d	Queues are forming in the presidium's reception room again. District secretaries have brought statements of losses; commanders, lists of missing weapons; representatives of the houses, bills for accommodation and transport. The offices are unchanged; fewer people remain who can answer for their work.\n\nHedersett sets three tasks before the Chamber of Houses: restore the ministries' daily operations, rebuild the port economy and supply an army capable of leaving the capital's guard posts. First, however, the Party must decide what to do with its own lists. It can close the cases against specialists and return them to their machines. Or it can carry out one final purge - and accept the consequences of losing still more personnel.\n\nVictory gave the presidium time. Money, labour and trust will have to be found anew.
ADISCORD_STP_pc.23.a	First, make the state work again.
ADISCORD_STP_pc.24.t	The Military Mission's Reply
ADISCORD_STP_pc.24.accepted	Nodrul accepted the military mission's proposal. Stelander transferred 450 treasury units and received 1000 infantry equipment and 100 support equipment from northern stockpiles. Quartermasters will distribute them among the regular units.
ADISCORD_STP_pc.24.refused	The military mission returned without a supply agreement. Nodrul did not release weapons on the proposed terms. Stelander's funds remain in the treasury; the internal troops can continue re-equipping through our own reconstruction programme.
ADISCORD_STP_pc.24.accepted_a	Send the northern weapons to the regiments.
ADISCORD_STP_pc.24.refused_a	Then we will rearm on our own.
STP_pw_party_has_port_capacity	There is a controlled port district with space for a civilian factory
STP_cw_reserve_commanders	Reserve Company Commanders
STP_cw_reserve_commanders_desc	We will train commanders and their deputies for reserve units. When the split occurs, Shabrat's army will gain more resilient organisation and prepare operational plans faster. This training does not require a separate division order.
STP_cw_casualty_routes	Casualty Evacuation Routes
