FACTION_INTEL_OWNER	§HFor the country holding this position:§!
FACTION_INTEL_OTHERS	§HFor other countries while this position is filled:§!
FACTION_INTEL_HEAD_OF_SPYMASTER	§HSpymaster§!
FACTION_INTEL_HEAD_OF_CRYPTOLOGY	Head of Cryptology
FACTION_INTEL_HEAD_OF_COUNTER	Head of Counterintelligence
FACTION_INTEL_HEAD_OF_OPERATIONS	Head of Operations
DIPLOMACY_NOT_FACTION_LEADER_KICK	Is the faction leader
FACTION_INTEL_OPEN_AGENCY_WINDOW	Open the intelligence agency
FACTION_INTEL_UNLOCK_SPYMASTER	Become spymaster: $VALUE$ £faction_initiative_texticon£
FACTION_INTEL_CLICK	§GClick to open the faction panel§!
FACTION_INTEL_HEAD_OF_BONUS	Operative slots: $NUM|+=$
FACTION_INTEL_FROM_ADIVSOR	§HFrom advisor:§!
CREATE_FACTION_INVITE_TITLE	Invite Countries
RECRUITABILITY_SORT	Recruitability
INFLUENCE_SORT	Influence
FACTION_INVITE_BUTTON	Send Invitation
FACTION_GOAL_RULE_TT	§HFaction rules§! governing who can add §Hgoals§!:
goals_only_faction_leader	Faction Leader Sets Goals
faction_set_goal_rules	Goal Settings
FACTION_MEMBER_LIST_TITLE	Faction Members
FACTION_INVITE_SHOW_UNAVAILABLE	Show unavailable countries
CREATE_FACTION_INVITE_ALL	Invite all willing countries
CREATE_FACTION_INVITE_AMOUNT	($VAL|$ countries)
CREATE_FACTION_FACTION_LEADER	Faction leader: $LEADER|H$
CREATE_FACTION_FACTION_INFLUENCE	Estimated starting §Hfaction influence§!: $VAL|H$\n
CREATE_FACTION_IDENTITY_TITLE	Faction Identity
CREATE_FACTION_TEMPLATE_TITLE	Faction template: $TEMPLATE|H$
FACTION_GOAL_MODIFIERS	\n§HCurrent modifiers:§!
NO_MODIFIERS	§HNo active modifiers. Increase your manifesto progress!§!
CHANGE_RULE_WINDOW_SUBTITLE	Replace the faction rule?
CHANGE_GOAL_WINDOW_SUBTITLE	§HSelect a new goal§!
FACTION_GOAL_COMPLETION	§HCompletion conditions:§!
FACTION_SP_OPEN_RESEARCH_WINDOW	§GClick§! to open §Hfaction research§!
FACTION_RESEARCH_BUTTON	Available Research
FACTION_RESEARCH_OPPORTUNITIES	($VAL|H$ opportunities)
FACTION_MANPOWERPOOL_LABEL	Manpower:
FACTION_POWER_PROJECTION	Faction power projection: $VAL|0H$
FACTION_INFLUENCE	Influence: $VAL|H$
LEAVE_FACTION_BUTTON	Leave Faction
DISMANTLE_FACTION_BUTTON	Dismantle Faction
FACTION_PING_CONFIRM_BUTTON	Confirm
FACTION_INFLUENCE_TITLE	Faction Influence
FACTION_LEADER_TITLE	§HFaction Leader§!
FACTION_SUPREME_COMMANDER_TITLE	Theatre Commander
FACTION_SUPREME_COMMANDER_POPUP_TITLE	Assign a Theatre Commander
FACTION_THEATER_LEADER_POPUP_DESC_LOWER_SKILL_LEADER	$NAME|H$ can command no more than $REGION_LIMIT|H$ regions and $COUNTRY_LIMIT|H$ countries.
FACTION_THEATER_CONTINUE	The selected regions and countries will be removed. Continue?
FACTION_MEMBERS_LIST_BUTTON	Members
FACTION_INVITE_COUNTRIES_BUTTON	Invite Countries
FACTION_INITIATIVE_COST_CANT_AFFORD	§RCannot afford: £faction_initiative_texticon£ $VALUE|0$§!
FACTION_RULE_CONFRIMATION	Change Rule
FACTION_RULE_CONFRIMATION_REMOVE	Remove Rule
FACTION_RULE_ALREADY_SET	§RThis rule is already in use§!
FACTION_RULE_CONFRIMATION_DESC	Are you sure you wish to change the faction rule from '$OLDRULENAME|H$' to '$NEWRULENAME|H$'? This will cost $COST|.0H$ £faction_initiative_texticon£.\n\n$NEWRULEDESC$\n\n$OLDRULEDESC$
FACTION_RULE_CONFRIMATION_DESC_REMOVE	Are you sure you wish to remove the faction rule '$CURRENTRULENAME|H$'? This will cost $COST|.0H$ £faction_initiative_texticon£.\n\n$CURRENTRULEDESC$
FACTION_RULE_CONFRIMATION_DESC_ADD	Are you sure you wish to add the faction rule '$NEWRULENAME|H$'? This will cost $COST|.0H$ £faction_initiative_texticon£.\n\n$NEWRULEDESC$
FACTION_RULE_EDIT_ALL	All Rules
FACTION_RULE_AVAILABLE	Rule availability:
FACTION_RULE_CAN_REMOVE	This rule can be removed if:
FACTION_RULE_CANNOT_REMOVE	§RCannot remove:§!
FACTION_RULE_SHOW_COMPLETED	Show completed goals
FACTION_RULE_SHOW_UNAVAILABLE	Show unavailable goals
FACTION_GOAL_EDIT_ALL	All Goals
FACTION_SP_FACILITIES	Special Project Facilities
